Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
230,Taylor Harwood-Bellis\Taylor-Harwood-Bellis,eng ENG,DF,Manchester City,19-037,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
231,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-235,1995,4,360,90,15.4,4.0,1.00,90,1.00,0.00,,1.00,2.00,1.75,0.25,1.50,+1.50,+1.27,2.15,0.72,1.43,+1.43,+1.44,Matches
232,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-270,1999,19,986,52,40.6,11.0,1.09,76,0.36,0.64,11,0.18,1.42,2.00,1.09,0.91,+0.91,+0.48,1.62,1.00,0.63,+0.63,-0.06,Matches
233,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-351,1995,22,1811,82,74.5,20.1,1.00,88,0.95,0.10,27,0.15,1.05,1.09,1.59,-0.50,-0.50,+0.52,1.01,1.42,-0.40,-0.40,+0.27,Matches
234,Kaine Hayden\Kaine-Hayden,eng ENG,DF,Aston Villa,18-136,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
235,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,34-327,1986,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
236,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-232,1992,4,263,66,10.4,2.9,1.03,79,0.69,0.34,26,4.83,0.25,1.03,3.45,-2.41,-2.40,-2.24,0.79,1.79,-1.00,-0.98,-0.90,Matches
237,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-042,1991,1,90,90,3.6,1.0,1.00,90,1.00,0.00,,1.00,1.00,0.00,0.00,0.00,0.00,+1.33,1.00,1.10,-0.10,-0.08,+0.90,Matches
238,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-361,1997,5,405,81,16.1,4.5,0.89,90,0.89,0.22,45,5.11,2.60,2.44,0.67,1.78,+1.78,+1.14,1.80,1.40,0.40,+0.39,+0.02,Matches
239,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-264,1990,21,1704,81,67.6,18.9,1.06,83,0.85,0.05,45,0.05,1.62,1.80,1.27,0.53,+0.53,+0.42,1.62,1.09,0.53,+0.53,-0.09,Matches
240,Stephen Henderson\Stephen-Henderson,ie IRL,GK,Crystal Palace,32-310,1988,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
241,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-036,1992,18,1361,76,56.0,15.1,1.13,79,0.66,0.07,13,0.46,1.17,1.26,1.39,-0.13,-0.13,+1.13,1.09,1.36,-0.28,-0.28,+0.44,Matches
242,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,34-043,1987,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
243,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-331,1985,13,341,26,14.6,3.8,0.53,64,0.00,2.89,19,1.32,1.15,2.11,1.32,0.79,+0.79,+0.97,1.29,1.34,-0.03,-0.04,+0.09,Matches
244,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-243,1992,27,2332,86,96.0,25.9,1.04,86,0.62,0.00,,0.00,1.67,1.74,0.85,0.89,+0.89,+5.48,1.36,1.15,0.20,+0.20,+0.12,Matches
245,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-049,2002,9,396,44,15.7,4.4,0.68,81,0.45,1.36,26,3.41,0.67,0.23,1.82,-1.59,-1.59,-1.51,0.75,1.25,-0.50,-0.49,-0.43,Matches
246,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-169,1995,22,1838,84,75.6,20.4,0.98,90,0.93,0.10,24,0.15,1.41,1.18,0.93,0.25,+0.24,-0.06,1.38,1.23,0.15,+0.15,-0.25,Matches
247,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-137,1996,16,1420,89,60.7,15.8,1.01,89,0.89,0.00,,0.19,1.81,1.27,1.08,0.19,+0.19,-0.10,0.99,1.37,-0.37,-0.37,-0.66,Matches
248,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-034,1991,4,225,56,9.6,2.5,1.20,70,0.00,0.40,16,4.40,1.50,1.60,0.80,0.80,+0.80,+0.42,1.56,0.88,0.72,+0.71,+0.56,Matches
249,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-121,2000,17,823,48,33.9,9.1,0.88,73,0.22,0.99,26,0.55,1.88,1.76,0.44,1.32,+1.31,+1.03,1.77,0.53,1.24,+1.24,+0.86,Matches
250,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-080,2000,1,38,38,1.6,0.4,0.00,,0.00,2.50,38,15.0,0.00,5.00,0.00,5.00,+4.74,+4.85,1.00,0.50,0.75,+0.62,+0.74,Matches
251,Liam Hughes\Liam-Hughes,nir NIR,GK,Liverpool,19-170,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
252,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-215,1995,27,2430,90,100.0,27.0,1.00,90,1.00,0.00,,0.00,1.67,1.70,1.04,0.67,+0.67,,1.37,1.17,0.20,+0.20,,Matches
253,Frederik Ibsen\Frederik-Ibsen,dk DEN,DF,West Ham,21-120,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
254,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-265,1989,1,10,10,0.4,0.1,0.00,,0.00,10.0,10,10.0,0.00,0.00,10.0,-10.00,-9.00,-9.86,0.00,1.00,0.00,-0.31,-0.69,Matches
255,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-156,1996,15,637,42,25.3,7.1,0.99,77,0.28,1.13,13,1.83,1.60,1.41,0.99,0.42,+0.42,-0.20,1.18,1.23,-0.06,-0.05,-0.33,Matches
256,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-228,1992,22,1686,77,69.4,18.7,1.07,80,0.70,0.11,39,0.00,1.27,1.34,1.60,-0.27,-0.27,+0.46,1.05,1.10,-0.05,-0.05,+0.81,Matches
257,Ryan Inniss\Ryan-Inniss,eng ENG,DF,Crystal Palace,25-276,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
258,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-014,1984,12,754,63,29.9,8.4,0.95,85,0.71,0.48,18,0.83,0.75,0.48,2.14,-1.67,-1.67,-0.55,0.74,1.76,-1.02,-1.03,-0.10,Matches
259,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-309,1996,23,1179,51,50.4,13.1,0.99,77,0.31,0.76,18,0.08,1.87,1.60,1.07,0.53,+0.53,+0.61,1.30,1.43,-0.13,-0.13,-0.04,Matches
260,José Izquierdo\Jose-Izquierdo,co COL,FWMF,Brighton,28-244,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
261,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-203,1982,8,428,54,17.0,4.8,1.04,74,0.42,0.63,19,2.71,1.13,0.63,2.08,-1.46,-1.47,-0.53,0.77,1.67,-0.90,-0.90,-0.32,Matches
262,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-209,1993,13,264,20,10.9,2.9,0.69,64,0.00,3.79,12,1.03,0.62,1.03,2.41,-1.38,-1.36,-1.20,2.17,1.66,0.52,+0.52,+0.11,Matches
263,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-118,1997,11,637,58,25.3,7.1,1.13,73,0.42,0.42,17,1.55,2.00,2.54,0.85,1.69,+1.70,+1.17,2.01,1.04,0.97,+0.98,+0.80,Matches
264,Reece James\Reece-James,eng ENG,DF,Chelsea,21-090,1999,21,1610,77,66.3,17.9,0.95,90,0.95,0.22,20,0.17,1.71,1.45,1.06,0.39,+0.39,-0.71,1.51,0.90,0.61,+0.61,-0.15,Matches
265,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-073,2001,2,3,2,0.1,0.0,1,1,0,1,2,5,0.00,0,0,0,0.00,+0.41,0.1,0.0,0.0,+0.96,+1.27,Matches
266,Jack Jenkins\Jack-Jenkins,eng ENG,MF,Leeds United,18-350,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
267,Teddy Jenks\Teddy-Jenks,eng ENG,MF,Brighton,18-361,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
268,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-339,1997,20,1391,70,55.2,15.5,0.90,88,0.77,0.39,27,0.00,2.40,2.26,0.58,1.68,+1.68,+0.81,2.02,0.61,1.42,+1.42,+0.66,Matches
269,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-307,1991,10,823,82,32.7,9.1,1.10,82,0.88,0.00,,0.00,1.70,0.99,1.10,-0.11,-0.11,+0.31,0.97,1.18,-0.21,-0.21,-0.12,Matches
270,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-206,1996,21,1356,65,55.8,15.1,0.99,81,0.46,0.40,24,0.40,1.00,1.13,1.39,-0.26,-0.27,+0.82,0.86,1.32,-0.46,-0.46,+0.03,Matches
271,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,30-059,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
272,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-043,2000,8,328,41,14.0,3.6,0.83,87,0.28,1.39,13,3.61,2.00,2.22,1.11,1.11,+1.10,+0.87,1.67,0.86,0.81,+0.79,+0.64,Matches
273,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-348,1993,27,2430,90,96.4,27.0,1.00,90,1.00,0.00,,0.00,0.56,0.63,2.00,-1.37,-1.37,-2.37,0.66,1.66,-0.99,-0.99,-1.01,Matches
274,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-037,2001,20,1089,54,43.2,12.1,0.99,77,0.33,0.66,21,0.66,1.60,1.74,0.91,0.83,+0.83,+0.76,1.80,1.15,0.64,+0.65,+0.15,Matches
275,Jorginho\Jorginho,it ITA,MF,Chelsea,29-078,1991,18,1257,70,51.7,14.0,1.00,84,0.64,0.29,21,0.64,2.11,1.64,0.64,1.00,+1.00,+0.77,1.51,0.77,0.74,+0.75,+0.17,Matches
276,Willian José\Willian-Jose,br BRA,FW,Wolves,29-105,1991,8,590,74,23.4,6.6,1.06,82,0.15,0.15,19,0.15,1.63,0.91,0.61,0.30,+0.31,+0.82,1.06,0.85,0.21,+0.21,+0.43,Matches
277,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-094,1996,11,622,57,24.7,6.9,0.87,88,0.58,0.72,18,0.00,1.64,1.74,1.74,0.00,0.00,-0.52,1.83,1.68,0.14,+0.15,-0.55,Matches
278,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,24-094,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
279,James Justin\James-Justin,eng ENG,DF,Leicester City,23-013,1998,23,2070,90,82.1,23.0,1.00,90,1.00,0.00,,0.00,1.87,1.70,1.09,0.61,+0.61,+0.21,1.44,1.15,0.29,+0.29,+0.53,Matches
280,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-348,2000,4,360,90,14.3,4.0,1.00,90,1.00,0.00,,0.25,0.75,0.75,1.50,-0.75,-0.75,-1.33,1.63,1.45,0.17,+0.16,-0.46,Matches
281,Felix Kalu Nmecha\Felix-Kalu-Nmecha,eng ENG,MF,Manchester City,20-149,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
282,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-001,1995,11,315,29,12.5,3.5,0.57,60,0.00,2.57,22,1.71,0.27,0.29,2.57,-2.29,-2.29,-2.16,0.94,1.63,-0.69,-0.68,-0.58,Matches
283,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-223,1993,25,2183,87,89.8,24.3,1.03,87,0.86,0.00,,0.00,1.80,1.85,0.95,0.91,+0.91,+2.36,1.48,1.07,0.41,+0.41,+2.05,Matches
284,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-344,1991,23,1802,78,74.2,20.0,1.00,87,0.85,0.15,18,0.05,1.74,1.60,1.10,0.50,+0.50,-0.50,1.51,1.01,0.51,+0.50,-0.62,Matches
285,Michał Karbownik\Michal-Karbownik,pl POL,DF,Brighton,19-360,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
286,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-008,2000,2,15,8,0.6,0.2,0.00,,0.00,10.0,8,5.00,3.00,0.00,0.00,0.00,0.00,-0.23,0.50,0.00,0.50,+0.78,+0.90,Matches
287,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-056,1993,25,2091,84,89.4,23.2,0.99,89,0.95,0.09,23,0.04,1.84,1.55,1.29,0.26,+0.26,+0.26,1.27,1.30,-0.03,-0.03,+0.77,Matches
288,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-363,1992,5,119,24,4.7,1.3,0.77,62,0.00,3.08,14,6.15,0.20,1.54,2.31,-0.77,-0.76,-0.38,1.00,1.54,-0.54,-0.51,-0.36,Matches
289,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-026,1995,9,496,55,19.7,5.5,1.27,68,0.36,0.36,11,0.73,2.33,3.09,1.45,1.64,+1.63,+1.54,2.13,1.09,1.05,+1.05,+0.60,Matches
290,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-105,1998,2,180,90,7.1,2.0,1.00,90,1.00,0.00,,6.00,1.50,2.00,0.50,1.50,+1.50,+1.19,0.95,0.80,0.15,+0.15,-0.44,Matches
291,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Crystal Palace,30-315,1990,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
292,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-358,1997,4,79,20,3.4,0.9,1.11,76,0.00,3.33,1,7.78,2.25,0.00,1.11,-1.11,-1.14,-1.42,0.67,1.89,-1.22,-1.30,-1.23,Matches
293,Kaine Kessler\Kaine-Kessler,eng ENG,FW,Aston Villa,17-287,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
294,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-247,2001,1,5,5,0.2,0.1,0.00,,0.00,10.0,5,10.0,0.00,0.00,0.00,0.00,0.00,+0.30,0.00,8.00,-8.00,-13.68,-14.13,Matches
295,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,15,1121,75,44.5,12.5,0.96,90,0.96,0.24,14,0.96,1.53,0.72,0.72,0.00,0.00,+0.58,1.01,1.05,-0.04,-0.04,+0.15,Matches
296,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,6,79,13,3.4,0.9,0.00,,0.00,6.67,13,1.11,1.67,1.11,2.22,-1.11,-1.14,-1.42,0.67,1.67,-1.00,-1.02,-0.94,Matches
297,Cédric Kipré\Cedric-Kipre,ci CIV,DF,West Brom,24-089,1996,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
298,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,26,2027,78,86.6,22.5,1.07,80,0.62,0.09,53,0.00,1.35,1.56,1.73,-0.18,-0.18,-1.04,1.58,1.60,-0.01,-0.01,+0.76,Matches
299,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Fulham,29-108,1991,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
300,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,11,908,83,38.8,10.1,1.09,83,0.99,0.00,,0.00,1.27,1.58,1.68,-0.10,-0.10,-0.10,1.82,1.68,0.15,+0.15,+0.42,Matches
301,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1,90,90,3.7,1.0,1.00,90,1.00,0.00,,3.00,3.00,2.00,1.00,1.00,+1.00,+0.77,1.40,1.90,-0.50,-0.55,-0.79,Matches
302,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-022,1994,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
303,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,24,2116,88,90.4,23.5,0.98,90,0.98,0.04,46,0.00,1.50,1.45,1.15,0.30,+0.30,-1.31,1.40,1.38,0.02,+0.02,-2.01,Matches
304,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,26,2223,86,88.2,24.7,1.01,89,0.97,0.04,1,0.04,1.31,1.13,1.50,-0.36,-0.36,+2.06,0.83,1.47,-0.64,-0.64,+0.61,Matches
305,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,22,1440,65,59.3,16.0,1.06,80,0.56,0.31,17,0.13,1.73,1.00,1.06,-0.06,-0.06,-1.70,1.41,0.88,0.53,+0.53,-0.32,Matches
306,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,10,786,79,32.3,8.7,0.92,86,0.69,0.23,48,1.49,1.10,1.15,2.18,-1.03,-1.03,-0.59,0.82,1.64,-0.83,-0.82,-0.51,Matches
307,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,11,546,50,21.7,6.1,0.82,83,0.49,0.98,22,0.82,0.55,0.33,1.80,-1.48,-1.48,-0.25,0.62,1.61,-1.00,-1.00,-0.06,Matches
308,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,23,1444,63,59.4,16.0,1.06,78,0.31,0.38,20,0.25,1.30,1.44,0.75,0.69,+0.69,+1.05,1.61,1.11,0.49,+0.49,+0.70,Matches
309,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,21,1007,48,41.4,11.2,0.98,72,0.36,0.89,22,0.09,1.05,0.89,0.98,-0.09,-0.09,+0.35,1.42,0.85,0.57,+0.57,+0.26,Matches
310,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,16,544,34,22.4,6.0,0.83,61,0.00,1.83,22,0.33,1.69,2.17,1.83,0.33,+0.33,-0.43,1.82,1.58,0.23,+0.23,+0.04,Matches
311,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,11,886,81,36.5,9.8,1.12,81,0.61,0.00,,0.00,0.91,1.22,1.53,-0.31,-0.30,-0.01,1.32,0.96,0.36,+0.36,-0.09,Matches
312,Daniel Langley\Daniel-Langley,eng ENG,GK,Newcastle Utd,20-070,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
313,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,12,379,32,16.2,4.2,0.71,61,0.00,2.14,22,3.10,1.83,2.62,0.71,1.90,+1.90,+1.85,1.57,0.88,0.67,+0.67,+0.52,Matches
314,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,10,849,85,33.7,9.4,0.96,90,0.96,0.11,39,0.96,2.30,1.81,0.64,1.17,+1.17,-0.23,1.87,0.68,1.19,+1.18,+0.09,Matches
315,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,16,1355,85,55.8,15.1,1.06,85,0.86,0.00,,0.00,0.81,0.60,1.72,-1.13,-1.13,-1.13,0.85,1.56,-0.70,-0.70,-0.52,Matches
316,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,2,123,62,4.9,1.4,0.71,90,0.71,0.71,33,2.14,0.00,0.00,0.71,-0.71,-0.73,-0.36,0.79,1.00,-0.21,-0.21,-0.03,Matches
317,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,20,1022,51,40.6,11.4,0.96,76,0.26,0.79,20,0.09,1.15,0.88,1.14,-0.26,-0.26,+0.22,1.28,1.32,-0.04,-0.04,+0.22,Matches
318,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,26,2321,89,95.5,25.8,1.01,89,0.97,0.00,,0.00,1.46,1.36,1.05,0.31,+0.31,+1.14,1.41,1.19,0.22,+0.22,+0.24,Matches
319,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-171,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
320,Harry Lewis\Harry-Lewis,eng ENG,GK,Southampton,23-078,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
321,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,23,1830,80,75.3,20.3,0.99,89,0.94,0.15,17,0.10,1.09,1.18,1.82,-0.64,-0.64,-0.04,1.07,1.44,-0.36,-0.37,+0.43,Matches
322,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,21,1865,89,74.0,20.7,1.01,89,0.97,0.00,,0.14,1.95,2.22,1.01,1.21,+1.21,+1.48,1.67,1.13,0.54,+0.53,+0.59,Matches
323,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,28-083,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
324,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,5,439,88,18.8,4.9,1.02,88,0.41,0.00,,0.00,2.00,1.63,0.82,0.82,+0.82,+0.58,1.37,0.90,0.47,+0.46,+0.28,Matches
325,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,16,1224,77,48.6,13.6,1.10,80,0.59,0.07,24,0.44,0.56,0.96,2.35,-1.40,-1.40,-0.22,0.74,1.79,-1.05,-1.05,-0.19,Matches
326,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,4,271,68,11.6,3.0,1.00,63,0.67,0.33,82,1.00,1.50,1.00,1.33,-0.33,-0.33,-0.33,0.90,1.70,-0.80,-0.80,-0.77,Matches
327,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27,2430,90,100.0,27.0,1.00,90,1.00,0.00,,0.00,1.67,1.70,1.04,0.67,+0.67,,1.37,1.17,0.20,+0.20,,Matches
328,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,11,439,40,18.1,4.9,0.82,63,0.00,1.43,27,0.00,1.91,2.04,0.82,1.22,+1.23,+0.69,1.71,1.06,0.63,+0.65,+0.54,Matches
329,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,1,60,60,2.5,0.7,1.43,60,0.00,0.00,,0.00,3.00,2.86,1.43,1.43,+1.50,+0.89,1.29,2.00,-0.57,-0.66,-1.36,Matches
330,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,22,1571,71,62.3,17.5,1.03,83,0.51,0.23,20,0.06,1.05,0.74,0.80,-0.06,-0.06,+0.89,1.19,1.15,0.03,+0.03,+0.55,Matches
331,Andy Lonergan\Andy-Lonergan,ie IRL,GK,West Brom,37-140,1983,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
332,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,8,637,80,25.3,7.1,0.99,90,0.99,0.14,7,2.82,0.63,0.56,1.83,-1.27,-1.27,-0.94,0.92,1.10,-0.18,-0.18,+0.51,Matches
333,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,11,210,19,8.6,2.3,0.43,89,0.00,4.35,12,3.04,1.18,0.87,2.61,-1.74,-1.71,-1.43,0.74,2.30,-1.57,-1.54,-1.35,Matches
334,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,5,377,75,15.5,4.2,0.95,87,0.71,0.24,30,1.90,0.20,0.24,1.90,-1.67,-1.67,-1.23,0.29,1.50,-1.21,-1.21,-0.88,Matches
335,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,12,826,69,34.0,9.2,0.98,90,0.98,0.33,5,0.87,1.42,1.20,1.74,-0.54,-0.54,+0.13,1.02,1.26,-0.24,-0.24,+0.35,Matches
336,Nigel Lonwijk\Nigel-Lonwijk,nl NED,DF,Wolves,18-132,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
337,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,25,2094,84,83.1,23.3,0.99,89,0.64,0.09,24,0.00,1.04,0.82,0.90,-0.09,-0.09,+1.82,1.17,1.18,-0.01,-0.01,+0.99,Matches
338,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Everton,32-035,1989,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
339,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,8,550,69,21.8,6.1,1.15,72,0.66,0.16,47,2.46,0.50,0.82,1.64,-0.82,-0.82,+0.28,0.97,1.72,-0.74,-0.74,-0.14,Matches
340,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24,2160,90,85.7,24.0,1.00,90,1.00,0.00,,0.08,1.21,0.71,1.17,-0.46,-0.46,+0.79,0.89,1.51,-0.62,-0.62,-0.40,Matches
341,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,17,1164,68,47.9,12.9,1.09,81,0.85,0.23,12,0.16,1.29,1.55,1.09,0.47,+0.46,+0.39,1.49,1.14,0.36,+0.35,+0.27,Matches
342,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,22,1919,87,82.0,21.3,1.03,87,0.66,0.00,,0.14,1.50,1.60,1.17,0.42,+0.42,-0.01,1.47,1.38,0.10,+0.10,-0.62,Matches
343,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,23,1741,76,69.1,19.3,1.04,83,0.78,0.16,26,0.05,0.61,0.67,1.50,-0.83,-0.83,+0.67,0.88,1.56,-0.69,-0.69,-0.18,Matches
344,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,14,813,58,33.5,9.0,1.11,75,0.44,0.44,16,0.56,0.79,0.67,0.78,-0.11,-0.11,+0.28,1.39,1.00,0.39,+0.39,-0.05,Matches
345,Matt Macey\Matt-Macey,eng ENG,GK,Arsenal,26-180,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
346,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,23,1628,71,64.6,18.1,0.99,84,0.55,0.28,24,0.00,2.09,1.77,1.05,0.72,+0.72,+0.42,1.46,1.30,0.16,+0.16,-0.11,Matches
347,Frankie Maguire\Frankie-Maguire,eng ENG,MF,Sheffield Utd,17-222,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
348,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28,2520,90,100.0,28.0,1.00,90,1.00,0.00,,0.00,1.93,1.96,1.14,0.82,+0.82,,1.58,1.20,0.38,+0.38,,Matches
