Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,5,3,209,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,0.32,0.01,0.33,0.32,0.33,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26,26,2340,26.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,10,10,850,9.4,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.03,0.03,0.17,0.20,0.03,0.17,0.20,0.03,0.20,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,7,4,338,3.8,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53,0.08,0.08,0.21,0.32,0.09,0.22,0.31,0.09,0.31,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,4,2,170,1.9,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.53,0.00,0.53,0.53,0.53,0.11,0.11,0.00,0.11,0.09,0.01,0.09,0.09,0.09,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,15,10,915,10.2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,10,9,691,7.7,0.13,0.26,0.13,0.00,0.00,0.26,0.00,0.13,0.26,0.39,0.13,0.39,0.08,0.08,0.13,0.22,0.08,0.14,0.22,0.08,0.22,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,25,22,1870,20.8,0.34,0.10,0.19,0.14,0.19,0.05,0.00,0.34,0.10,0.43,0.19,0.29,0.50,0.35,0.13,0.49,0.50,0.14,0.63,0.35,0.49,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,18,17,1466,16.3,0.00,0.12,0.00,0.00,0.00,0.18,0.00,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.06,0.07,0.01,0.05,0.07,0.01,0.07,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,21,11,1229,13.7,0.07,0.00,0.07,0.00,0.00,0.15,0.00,0.07,0.00,0.07,0.07,0.07,0.22,0.22,0.08,0.29,0.22,0.08,0.30,0.22,0.30,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24,24,2160,24.0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,11,7,541,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.01,0.02,0.00,0.02,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25,25,2250,25.0,0.04,0.16,0.04,0.00,0.00,0.20,0.00,0.04,0.16,0.20,0.04,0.20,0.06,0.06,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,26,19,1622,18.0,0.33,0.06,0.33,0.00,0.00,0.28,0.00,0.33,0.06,0.39,0.33,0.39,0.27,0.27,0.06,0.33,0.27,0.06,0.33,0.27,0.33,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,26,24,2227,24.7,0.04,0.12,0.04,0.00,0.00,0.04,0.00,0.04,0.12,0.16,0.04,0.16,0.03,0.03,0.15,0.18,0.03,0.15,0.18,0.03,0.18,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,24,17,1521,16.9,0.24,0.06,0.24,0.00,0.00,0.00,0.00,0.24,0.06,0.30,0.24,0.30,0.07,0.07,0.05,0.11,0.07,0.05,0.11,0.07,0.11,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,21,21,1883,20.9,0.10,0.00,0.10,0.00,0.00,0.10,0.00,0.10,0.00,0.10,0.10,0.10,0.05,0.05,0.00,0.05,0.05,0.01,0.05,0.05,0.05,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,6,6,504,5.6,0.18,0.00,0.18,0.00,0.00,0.36,0.00,0.18,0.00,0.18,0.18,0.18,0.02,0.02,0.00,0.02,0.02,0.00,0.03,0.02,0.03,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22,22,1980,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,20,15,1367,15.2,0.00,0.07,0.00,0.00,0.00,0.33,0.00,0.00,0.07,0.07,0.00,0.07,0.01,0.01,0.02,0.03,0.00,0.02,0.03,0.00,0.03,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25,25,2250,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,24,20,1763,19.6,0.00,0.05,0.00,0.00,0.00,0.36,0.05,0.00,0.05,0.05,0.00,0.05,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,19,8,726,8.1,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.12,0.00,0.12,0.02,0.02,0.14,0.16,0.02,0.13,0.16,0.02,0.16,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,19,19,1637,18.2,0.11,0.00,0.11,0.00,0.00,0.05,0.00,0.11,0.00,0.11,0.11,0.11,0.05,0.05,0.00,0.05,0.06,0.00,0.06,0.06,0.06,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,9,2,293,3.3,0.30,0.00,0.30,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,0.21,0.21,0.00,0.21,0.20,0.00,0.20,0.20,0.20,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,5,4,346,3.8,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,0.16,0.16,0.05,0.21,0.15,0.05,0.20,0.15,0.20,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,25,25,2204,24.5,0.08,0.04,0.08,0.00,0.00,0.20,0.04,0.08,0.04,0.12,0.08,0.12,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13,13,1170,13.0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.01,0.03,0.03,0.01,0.03,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,21,10,1049,11.7,0.17,0.26,0.09,0.09,0.17,0.26,0.00,0.17,0.26,0.43,0.09,0.34,0.43,0.30,0.20,0.50,0.43,0.20,0.63,0.30,0.50,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,3,0,18,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,26,24,2127,23.6,0.21,0.13,0.17,0.04,0.04,0.08,0.00,0.21,0.13,0.34,0.17,0.30,0.17,0.14,0.20,0.35,0.17,0.20,0.38,0.14,0.35,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,22,9,923,10.3,0.29,0.10,0.29,0.00,0.00,0.00,0.00,0.29,0.10,0.39,0.29,0.39,0.18,0.18,0.05,0.22,0.18,0.04,0.23,0.18,0.23,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,7,2,236,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.12,0.38,0.24,0.12,0.36,0.24,0.36,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,26,22,1940,21.6,0.05,0.05,0.05,0.00,0.00,0.23,0.05,0.05,0.05,0.09,0.05,0.09,0.02,0.02,0.09,0.11,0.02,0.09,0.11,0.02,0.11,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,3,0,39,0.4,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,15,8,783,8.7,0.11,0.11,0.11,0.00,0.00,0.23,0.00,0.11,0.11,0.23,0.11,0.23,0.06,0.06,0.10,0.16,0.06,0.10,0.16,0.06,0.16,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,3,0,47,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,9,5,444,4.9,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.02,0.01,0.02,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,16,15,1312,14.6,0.07,0.14,0.07,0.00,0.00,0.21,0.00,0.07,0.14,0.21,0.07,0.21,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,24,22,1611,17.9,0.17,0.06,0.17,0.00,0.00,0.11,0.00,0.17,0.06,0.22,0.17,0.22,0.07,0.07,0.11,0.17,0.07,0.11,0.18,0.07,0.18,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,2,0,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,28,27,2339,26.0,0.19,0.19,0.19,0.00,0.00,0.15,0.00,0.19,0.19,0.38,0.19,0.38,0.15,0.15,0.22,0.37,0.15,0.22,0.37,0.15,0.37,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,27,23,2004,22.3,0.22,0.04,0.09,0.13,0.13,0.22,0.00,0.22,0.04,0.27,0.09,0.13,0.21,0.11,0.07,0.18,0.21,0.07,0.28,0.11,0.18,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,14,3,327,3.6,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.28,0.28,0.55,0.28,0.55,0.33,0.33,0.17,0.50,0.32,0.16,0.48,0.32,0.48,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,1,1,68,0.8,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,11,0,106,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,0.08,0.02,0.10,0.08,0.10,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,14,3,314,3.5,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.02,0.02,0.00,0.02,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,22,16,1358,15.1,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,21,19,1713,19.0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.00,0.01,0.01,0.01,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,23,23,2042,22.7,0.09,0.00,0.09,0.00,0.00,0.18,0.00,0.09,0.00,0.09,0.09,0.09,0.04,0.04,0.04,0.09,0.04,0.05,0.09,0.04,0.09,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,5,2,145,1.6,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,9,2,186,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.10,0.52,0.44,0.11,0.55,0.44,0.55,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,15,9,911,10.1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.14,0.16,0.02,0.14,0.16,0.02,0.16,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,5,1,117,1.3,0.00,0.77,0.00,0.00,0.00,0.77,0.00,0.00,0.77,0.77,0.00,0.77,0.31,0.31,0.08,0.46,0.33,0.11,0.44,0.33,0.44,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,8,2,219,2.4,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.41,0.04,0.04,0.08,0.17,0.06,0.09,0.15,0.06,0.15,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,2,0,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,13,10,783,8.7,0.00,0.11,0.00,0.00,0.00,0.34,0.00,0.00,0.11,0.11,0.00,0.11,0.08,0.08,0.06,0.14,0.08,0.06,0.14,0.08,0.14,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28,28,2520,28.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-130,1996,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-087,1986,4,3,229,2.5,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
350,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-283,1995,19,10,995,11.1,0.45,0.00,0.36,0.09,0.09,0.09,0.09,0.45,0.00,0.45,0.36,0.36,0.42,0.35,0.04,0.39,0.42,0.04,0.46,0.35,0.39,Matches
351,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-307,1996,24,21,1813,20.1,0.25,0.15,0.15,0.10,0.10,0.10,0.05,0.25,0.15,0.40,0.15,0.30,0.18,0.11,0.14,0.25,0.19,0.14,0.33,0.11,0.25,Matches
352,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,27-153,1993,9,7,683,7.6,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.03,0.07,0.04,0.02,0.06,0.04,0.06,Matches
353,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-228,1993,16,11,883,9.8,0.10,0.00,0.10,0.00,0.00,0.10,0.00,0.10,0.00,0.10,0.10,0.10,0.22,0.22,0.11,0.34,0.22,0.11,0.34,0.22,0.34,Matches
354,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-096,1995,18,18,1572,17.5,0.00,0.11,0.00,0.00,0.00,0.29,0.00,0.00,0.11,0.11,0.00,0.11,0.01,0.01,0.17,0.18,0.01,0.17,0.18,0.01,0.18,Matches
355,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-360,1991,23,12,1048,11.6,0.09,0.09,0.09,0.00,0.00,0.09,0.00,0.09,0.09,0.17,0.09,0.17,0.12,0.12,0.13,0.25,0.12,0.13,0.25,0.12,0.25,Matches
356,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-352,1997,9,7,736,8.2,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.03,Matches
357,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-001,1994,21,21,1890,21.0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
358,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-213,1988,17,10,1054,11.7,0.00,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.00,0.09,0.02,0.02,0.03,0.04,0.01,0.03,0.05,0.01,0.05,Matches
359,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-138,1995,18,17,1316,14.6,0.21,0.14,0.21,0.00,0.00,0.14,0.00,0.21,0.14,0.34,0.21,0.34,0.18,0.18,0.07,0.25,0.18,0.07,0.24,0.18,0.24,Matches
360,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-358,1993,19,15,1349,15.0,0.20,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.00,0.20,0.20,0.20,0.09,0.09,0.08,0.17,0.09,0.08,0.17,0.09,0.17,Matches
361,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-323,1992,27,27,2430,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,Matches
362,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-298,1994,13,9,654,7.3,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.14,0.14,0.28,0.14,0.28,0.07,0.07,0.11,0.18,0.07,0.10,0.18,0.07,0.18,Matches
363,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-187,1991,5,2,197,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0.00,0.05,0.05,0.05,Matches
364,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-171,1998,17,9,1012,11.2,0.09,0.09,0.09,0.00,0.00,0.18,0.00,0.09,0.09,0.18,0.09,0.18,0.24,0.24,0.13,0.37,0.24,0.12,0.36,0.24,0.36,Matches
365,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-298,1998,28,28,2520,28.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
366,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-284,2001,12,3,333,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.08,0.06,0.02,0.08,0.06,0.08,Matches
367,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-149,2000,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-300,1987,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-128,1997,28,26,2286,25.4,0.35,0.28,0.35,0.00,0.00,0.12,0.00,0.35,0.28,0.63,0.35,0.63,0.29,0.29,0.09,0.38,0.29,0.09,0.38,0.29,0.38,Matches
370,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-154,1987,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-002,1994,18,9,964,10.7,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.09,0.19,0.09,0.19,0.17,0.17,0.12,0.29,0.17,0.12,0.29,0.17,0.29,Matches
372,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-040,1995,24,20,1789,19.9,0.00,0.10,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.10,0.01,0.01,0.07,0.08,0.01,0.06,0.08,0.01,0.08,Matches
373,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-082,1996,16,15,1315,14.6,0.00,0.21,0.00,0.00,0.00,0.21,0.00,0.00,0.21,0.21,0.00,0.21,0.08,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.16,Matches
374,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,28-034,1993,25,20,1677,18.6,0.27,0.00,0.27,0.00,0.00,0.27,0.00,0.27,0.00,0.27,0.27,0.27,0.23,0.23,0.05,0.28,0.23,0.05,0.28,0.23,0.28,Matches
375,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-053,1999,26,26,2340,26.0,0.04,0.04,0.00,0.04,0.04,0.08,0.00,0.04,0.04,0.08,0.00,0.04,0.07,0.03,0.08,0.11,0.06,0.08,0.14,0.04,0.11,Matches
376,Lewis Richardson\Lewis-Richardson,eng ENG,FW,Burnley,18-029,2003,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
377,Richarlison\Richarlison,br BRA,FW,Everton,23-302,1997,22,21,1803,20.0,0.30,0.15,0.25,0.05,0.05,0.15,0.05,0.30,0.15,0.45,0.25,0.40,0.39,0.35,0.10,0.45,0.39,0.10,0.48,0.35,0.44,Matches
378,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-180,1996,24,12,1254,13.9,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.04,0.04,0.06,0.11,0.04,0.06,0.11,0.04,0.11,Matches
379,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-179,1989,9,6,547,6.1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.11,0.15,0.03,0.11,0.15,0.03,0.15,Matches
380,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-055,1999,15,5,603,6.7,0.00,0.30,0.00,0.00,0.00,0.15,0.00,0.00,0.30,0.30,0.00,0.30,0.13,0.13,0.13,0.27,0.14,0.13,0.27,0.14,0.27,Matches
381,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-362,1994,28,28,2514,27.9,0.04,0.18,0.04,0.00,0.00,0.04,0.00,0.04,0.18,0.21,0.04,0.21,0.05,0.05,0.19,0.23,0.04,0.18,0.23,0.04,0.23,Matches
