Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
195,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-169,1995,20.4,55.0,61.9,88.8,1246.6,340.0,13.8,14.5,95.3,29.9,32.1,93.1,11.1,14.9,74.9,0.05,0.01,0.04,0.20,3.87,0.29,0.00,3.68,Matches
196,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-137,1996,15.8,38.7,49.8,77.6,867.0,300.7,9.94,11.4,87.2,21.3,25.1,84.8,7.28,12.2,59.6,0.00,0.01,-0.01,0.32,2.22,0.57,0.25,2.66,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-034,1991,2.5,46.4,62.0,74.8,1001.2,222.8,12.4,14.0,88.6,20.8,25.6,81.3,10.8,18.4,58.7,0.40,0.32,0.08,1.60,7.20,0.80,0.40,3.60,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-121,2000,9.1,44.1,54.3,81.2,743.6,175.5,25.1,28.4,88.4,13.4,16.0,83.6,5.05,8.02,63.0,0.22,0.25,-0.03,2.64,1.87,2.86,0.99,4.29,Matches
199,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-080,2000,0.4,42.5,57.5,73.9,600.0,142.5,27.5,35.0,78.6,15.0,15.0,100.0,0.00,7.50,0.0,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-215,1995,27.0,63.6,71.6,88.7,1203.9,321.7,25.2,27.8,90.7,28.8,31.5,91.3,8.56,11.0,78.0,0.11,0.05,0.06,0.44,6.56,0.48,0.04,5.15,Matches
201,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-265,1989,0.1,10.0,10.0,100.0,70.0,0.00,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
202,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-156,1996,7.1,20.4,25.5,80.1,296.1,43.4,12.8,14.4,89.2,5.77,7.18,80.4,1.27,2.68,47.4,0.00,0.13,-0.13,1.13,1.69,0.85,0.00,1.55,Matches
203,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-228,1992,18.7,13.7,21.2,64.6,204.8,56.3,8.02,10.5,76.1,4.01,6.20,64.7,1.12,2.46,45.7,0.16,0.11,0.05,0.91,0.96,0.80,0.27,1.87,Matches
204,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-014,1984,8.4,31.5,36.8,85.8,710.2,169.8,7.86,8.69,90.4,17.5,19.3,90.7,6.19,8.45,73.2,0.00,0.01,-0.01,0.12,1.31,0.36,0.00,1.19,Matches
205,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-309,1996,13.1,30.8,40.8,75.5,555.4,171.1,12.7,14.7,86.5,13.3,17.0,78.0,3.74,6.41,58.3,0.15,0.13,0.02,0.92,1.60,1.83,0.61,3.97,Matches
206,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-203,1982,4.8,23.1,30.8,75.0,596.0,129.4,6.25,7.29,85.7,8.75,11.0,79.2,7.71,11.7,66.1,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.04,Matches
207,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-209,1993,2.9,29.3,40.0,73.3,461.0,105.2,14.1,16.6,85.4,10.0,13.4,74.4,3.10,5.17,60.0,0.34,0.62,-0.28,2.41,1.03,2.76,1.03,2.76,Matches
208,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-118,1997,7.1,23.9,31.3,76.6,334.8,82.3,14.8,18.2,81.4,7.46,9.44,79.1,0.56,0.85,66.7,0.00,0.04,-0.04,0.70,0.70,1.13,0.28,2.54,Matches
209,Reece James\Reece-James,eng ENG,DF,Chelsea,21-090,1999,17.9,63.3,75.6,83.7,1205.1,295.7,26.1,28.5,91.6,28.7,32.2,89.1,7.93,12.8,62.0,0.11,0.12,-0.01,1.40,3.30,2.07,1.17,4.86,Matches
210,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-073,2001,0.0,2,3,66.7,31,25,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,Matches
211,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-339,1997,15.5,25.4,30.3,83.8,330.9,34.3,16.5,18.6,88.6,5.87,6.97,84.3,1.16,1.81,64.3,0.19,0.17,0.03,1.23,0.90,0.52,0.00,1.03,Matches
212,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-307,1991,9.1,22.7,28.9,78.7,356.2,61.6,13.8,16.5,84.0,5.71,7.03,81.3,2.42,3.52,68.8,0.00,0.09,-0.09,0.88,1.76,0.99,0.00,2.09,Matches
213,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-206,1996,15.1,21.5,29.2,73.7,302.7,58.7,13.5,16.2,83.3,6.36,8.74,72.7,0.99,1.79,55.6,0.13,0.09,0.05,0.79,0.93,0.46,0.07,1.13,Matches
214,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-043,2000,3.6,24.7,33.3,74.2,386.9,168.3,15.0,16.4,91.5,6.39,9.72,65.7,2.22,5.00,44.4,0.00,0.00,0.00,0.28,2.22,0.00,0.00,2.22,Matches
215,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-348,1993,27.0,17.7,34.3,51.8,729.4,494.9,1.52,1.52,100.0,5.30,5.56,95.3,10.9,27.1,40.3,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-037,2001,12.1,67.9,74.3,91.3,1150.0,243.7,32.6,34.9,93.4,27.4,28.8,95.1,6.61,8.18,80.8,0.08,0.09,-0.01,0.99,7.85,1.82,0.17,5.37,Matches
217,Jorginho\Jorginho,it ITA,MF,Chelsea,29-078,1991,14.0,68.7,77.1,89.1,1258.8,295.2,30.5,33.2,91.8,29.5,32.2,91.6,7.64,10.0,76.4,0.07,0.10,-0.03,1.07,6.86,0.86,0.00,4.79,Matches
218,Willian José\Willian-Jose,br BRA,FW,Wolves,29-105,1991,6.6,18.5,22.1,83.6,325.0,37.3,9.24,10.8,85.9,6.21,7.12,87.2,2.27,2.42,93.8,0.00,0.05,-0.05,0.91,0.91,0.15,0.00,1.06,Matches
219,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-094,1996,6.9,29.6,37.1,79.7,476.5,111.7,16.5,18.8,87.7,10.4,13.2,79.1,2.17,3.33,65.2,0.00,0.19,-0.19,1.01,3.04,0.72,0.00,3.77,Matches
220,James Justin\James-Justin,eng ENG,DF,Leicester City,23-013,1998,23.0,43.0,54.3,79.2,717.0,240.3,21.5,24.2,89.0,18.0,21.7,83.0,2.91,6.04,48.2,0.04,0.07,-0.03,0.78,2.43,1.43,0.30,4.00,Matches
221,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-348,2000,4.0,61.8,67.3,91.8,1338.5,332.0,19.5,20.5,95.1,31.0,32.0,96.9,11.3,14.8,76.3,0.00,0.00,0.00,0.00,2.25,0.00,0.00,2.00,Matches
222,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-001,1995,3.5,26.3,36.6,71.9,429.7,116.9,13.1,16.3,80.7,10.0,11.7,85.4,2.00,6.00,33.3,0.00,0.11,-0.11,1.71,1.14,1.14,0.29,3.14,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-223,1993,24.3,19.2,26.8,71.5,376.3,126.6,8.35,10.7,78.1,7.16,9.34,76.7,3.17,5.02,63.1,0.53,0.26,0.28,1.48,3.37,1.32,0.25,4.36,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-344,1991,20.0,55.1,63.5,86.8,1036.6,226.6,21.8,24.4,89.5,26.1,28.8,90.8,6.15,8.25,74.5,0.10,0.05,0.05,0.90,4.30,0.55,0.05,4.20,Matches
225,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-008,2000,0.2,35.0,45.0,77.8,620.0,0.00,10.0,15.0,66.7,20.0,20.0,100.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-056,1993,23.2,52.0,58.8,88.6,1176.0,369.1,11.5,12.6,91.4,30.1,31.7,95.1,9.57,13.3,72.1,0.04,0.03,0.01,0.22,3.23,0.13,0.00,2.72,Matches
227,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-363,1992,1.3,25.4,32.3,78.6,314.6,76.2,19.2,19.2,100.0,4.62,8.46,54.5,0.77,2.31,33.3,0.00,0.00,0.00,0.00,0.77,0.00,0.00,1.54,Matches
228,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-026,1995,5.5,55.5,63.1,87.9,954.7,208.5,25.1,28.9,86.8,24.0,25.5,94.3,4.91,6.18,79.4,0.00,0.11,-0.11,0.73,5.27,1.82,0.18,5.64,Matches
229,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-105,1998,2.0,25.5,31.0,82.3,729.5,366.0,3.00,3.00,100.0,13.0,13.0,100.0,9.50,15.0,63.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-358,1997,0.9,52.2,67.8,77.0,870.0,245.6,31.1,32.2,96.6,14.4,22.2,65.0,6.67,8.89,75.0,0.00,0.00,0.00,0.00,3.33,1.11,0.00,4.44,Matches
231,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-247,2001,0.1,0.00,10.0,0.0,0.00,0.00,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,12.5,43.4,49.4,87.7,810.5,291.0,16.8,17.8,94.6,22.3,24.2,92.4,3.92,6.88,57.0,0.08,0.04,0.04,0.32,3.92,0.08,0.00,2.72,Matches
233,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,0.9,13.3,22.2,60.0,173.3,21.1,7.78,14.4,53.8,5.56,5.56,100.0,0.00,1.11,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,22.5,46.7,58.7,79.5,812.2,212.5,22.4,25.7,87.0,17.3,20.6,84.1,5.42,8.89,61.0,0.22,0.16,0.07,1.78,4.22,1.73,0.27,5.82,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,10.1,57.2,66.6,85.9,1225.8,371.1,12.0,14.0,85.8,36.3,38.3,94.8,8.22,13.2,62.4,0.00,0.02,-0.02,0.40,3.17,0.20,0.00,3.76,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1.0,54.0,64.0,84.4,801.0,177.0,30.0,35.0,85.7,22.0,24.0,91.7,1.00,3.00,33.3,0.00,0.00,0.00,0.00,3.00,1.00,0.00,4.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,23.5,29.7,34.3,86.5,682.1,152.1,6.60,7.57,87.1,17.2,18.6,92.9,5.66,7.79,72.7,0.00,0.00,0.00,0.00,1.15,0.04,0.00,0.85,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,24.7,30.0,38.1,78.9,615.8,186.5,10.6,12.6,84.8,13.4,15.4,87.1,5.55,9.19,60.4,0.00,0.00,-0.00,0.12,1.05,0.08,0.04,1.01,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,16.0,76.1,83.0,91.6,1486.7,347.9,29.7,31.8,93.5,34.2,36.1,94.6,11.2,13.5,82.9,0.06,0.09,-0.03,1.06,8.19,1.06,0.00,7.69,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,8.7,28.2,40.9,68.8,452.0,214.9,14.7,17.9,82.1,10.0,14.8,67.4,2.53,5.98,42.3,0.00,0.01,-0.01,0.46,1.26,0.11,0.11,1.61,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,6.1,50.5,59.8,84.4,875.1,247.7,23.0,25.6,89.7,20.8,24.1,86.4,5.08,7.21,70.5,0.00,0.05,-0.05,0.82,6.07,1.15,0.00,6.56,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,16.0,18.1,23.4,77.1,268.2,52.8,9.88,12.4,79.4,6.13,7.19,85.2,1.13,2.00,56.3,0.13,0.12,0.01,0.88,1.00,1.00,0.00,2.13,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,37.2,46.0,81.0,560.3,126.3,20.2,22.9,88.3,12.7,15.6,81.1,2.68,4.29,62.5,0.09,0.23,-0.14,1.96,2.95,1.61,0.27,3.66,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,36.8,47.2,78.1,632.7,129.5,18.3,21.3,85.9,13.0,15.3,84.8,4.83,7.67,63.0,0.00,0.15,-0.15,1.00,2.67,1.17,0.00,3.33,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,39.8,51.0,78.0,647.6,174.6,21.3,23.9,89.3,14.4,19.2,75.0,3.27,5.71,57.1,0.10,0.11,-0.01,1.12,1.22,1.22,0.71,2.76,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,42.1,49.8,84.7,695.0,133.1,22.6,26.0,87.2,16.4,18.1,90.8,2.62,4.52,57.9,0.24,0.14,0.10,1.90,2.86,0.95,0.00,2.62,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,78.6,86.5,90.9,1576.6,441.6,25.9,27.6,93.8,41.5,43.6,95.1,11.0,14.3,76.9,0.00,0.02,-0.02,0.21,6.70,0.11,0.00,4.15,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,27.2,33.4,81.4,593.5,180.5,7.28,8.08,90.2,15.0,16.6,90.8,4.64,8.28,56.0,0.00,0.00,0.00,0.07,1.66,0.20,0.00,1.72,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,55.7,58.6,95.1,1315.0,458.6,12.9,12.9,100.0,30.7,32.1,95.6,11.4,12.9,88.9,0.00,0.00,0.00,0.00,2.14,0.71,0.00,4.29,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,42.7,49.4,86.5,857.9,199.6,14.9,16.8,88.5,20.4,22.7,90.0,6.23,8.51,73.2,0.00,0.04,-0.04,0.53,3.42,0.70,0.09,3.07,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,28.0,34.5,81.1,660.6,329.7,7.87,7.87,100.0,14.1,14.2,99.5,5.78,12.2,47.5,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.08,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,31.1,40.9,76.1,543.4,223.1,14.8,16.8,88.0,12.3,15.2,80.6,3.40,6.85,49.6,0.05,0.08,-0.03,0.74,1.67,0.79,0.49,1.58,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,57.3,63.0,91.0,1117.5,354.5,19.2,20.4,93.9,31.5,32.9,95.6,6.14,8.45,72.6,0.05,0.02,0.02,0.24,3.57,0.14,0.00,3.04,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,29.8,37.3,79.8,494.9,140.6,16.5,18.4,90.0,8.37,10.2,82.0,3.67,5.92,62.1,0.20,0.06,0.14,0.82,3.47,1.22,0.61,3.67,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,20.6,27.6,74.5,360.5,83.2,9.12,11.1,82.1,8.09,10.7,75.9,2.57,4.41,58.3,0.00,0.01,-0.01,0.37,2.13,0.15,0.07,1.76,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,49.0,61.3,79.9,1115.3,295.3,8.00,9.67,82.8,33.0,38.0,86.8,7.67,12.0,63.9,0.00,0.03,-0.03,0.33,1.67,0.00,0.00,2.00,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,19.5,27.6,70.8,569.6,366.6,5.22,5.26,99.3,6.81,6.93,98.4,7.37,15.3,48.3,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,36.3,49.2,73.9,682.4,173.3,17.1,20.0,85.7,12.2,16.1,75.9,6.33,10.4,60.8,0.20,0.20,0.00,1.84,3.67,1.02,0.00,4.29,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,15.7,22.9,68.8,237.1,31.4,8.57,8.57,100.0,5.71,7.14,80.0,1.43,4.29,33.3,0.00,0.00,0.00,0.00,1.43,0.00,0.00,1.43,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,27.8,33.3,83.7,450.5,99.2,13.8,15.8,87.0,11.1,12.5,88.6,2.06,2.86,72.0,0.00,0.08,-0.08,0.80,2.80,0.57,0.11,3.49,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,25.5,35.9,71.0,609.0,195.4,5.77,7.18,80.4,12.8,16.2,79.1,6.48,11.3,57.5,0.00,0.00,0.00,0.00,1.27,0.28,0.00,2.11,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,16.5,25.7,64.4,214.8,73.0,11.7,14.8,79.4,3.48,6.96,50.0,0.87,0.87,100.0,0.00,0.00,0.00,0.00,1.30,0.00,0.00,1.74,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,27.9,35.2,79.1,505.0,81.2,12.6,15.2,82.8,10.5,11.9,88.0,4.52,7.14,63.3,0.00,0.02,-0.02,0.48,0.95,0.24,0.24,0.71,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,31.5,39.0,80.8,694.3,157.1,11.4,12.8,89.0,12.1,13.5,89.5,7.07,10.8,65.7,0.00,0.02,-0.02,0.43,3.37,0.22,0.11,3.26,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,29.6,38.5,76.8,500.0,143.4,14.2,16.5,86.2,11.7,14.3,81.7,2.70,5.06,53.4,0.13,0.15,-0.02,1.89,1.63,1.37,0.21,3.61,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,23.8,36.6,65.0,386.4,125.9,13.0,16.2,79.8,8.20,12.3,66.7,2.13,5.57,38.2,0.00,0.03,-0.03,0.49,2.30,0.82,0.16,2.62,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,30.9,44.6,69.3,606.5,273.8,13.8,15.5,89.0,11.3,15.3,73.6,5.33,12.3,43.2,0.00,0.06,-0.06,0.67,3.58,1.08,0.29,3.88,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,52.6,63.6,82.8,1215.1,327.3,11.1,12.2,91.1,29.0,31.3,92.6,12.0,18.4,65.1,0.00,0.03,-0.03,0.16,3.95,0.54,0.00,3.88,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,37.8,45.1,83.9,790.6,172.7,12.6,14.3,87.9,17.0,19.1,88.9,7.32,9.58,76.5,0.09,0.06,0.04,0.70,3.85,0.56,0.14,3.24,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,38.3,47.5,80.8,689.6,160.4,17.7,19.2,92.4,15.2,17.4,87.5,4.46,8.91,50.0,0.10,0.06,0.04,0.98,2.95,0.57,0.10,3.01,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,26.3,33.0,79.8,451.4,115.4,12.1,14.6,83.2,10.2,12.3,82.9,3.00,4.00,75.0,0.11,0.21,-0.10,1.22,2.11,1.44,0.00,3.33,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,34.9,46.4,75.1,599.9,172.8,18.6,21.2,87.5,10.9,13.5,81.1,4.36,9.06,48.2,0.28,0.21,0.07,2.32,3.37,1.27,0.11,4.09,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,57.3,64.5,88.8,1280.4,371.2,14.3,15.9,90.3,31.4,33.7,93.0,11.2,14.2,79.1,0.04,0.01,0.02,0.21,5.54,0.21,0.00,2.82,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,42.8,51.1,83.7,700.3,148.6,22.5,24.6,91.6,16.1,18.5,87.3,3.22,5.46,58.9,0.23,0.31,-0.08,2.07,1.61,2.64,0.34,4.37,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,41.9,53.3,78.5,747.2,203.5,20.2,23.3,86.5,17.2,20.0,86.1,4.07,7.78,52.4,0.00,0.04,-0.04,0.56,2.78,0.56,0.19,2.59,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,24.7,32.2,76.7,391.0,99.7,13.7,16.5,82.8,6.83,9.17,74.5,3.00,4.83,62.1,0.00,0.07,-0.07,0.50,1.17,0.83,0.00,2.33,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,17.0,19.5,87.2,272.1,15.4,9.29,9.82,94.5,5.54,6.07,91.2,1.61,1.79,90.0,0.00,0.11,-0.11,0.71,0.00,0.36,0.00,0.54,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,24.8,33.6,73.7,418.7,84.6,12.8,16.1,79.3,8.61,11.2,77.1,2.86,3.94,72.5,0.13,0.16,-0.03,1.69,1.17,1.99,0.26,3.16,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,31.4,42.1,74.5,505.5,211.1,18.5,19.9,93.1,9.25,13.3,69.8,3.00,6.63,45.3,0.00,0.03,-0.03,0.50,1.63,0.50,0.25,2.13,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,43.8,52.6,83.2,781.9,293.4,22.2,23.7,93.8,16.6,19.7,84.3,4.85,8.09,60.0,0.00,0.01,-0.01,0.44,2.21,0.29,0.15,3.53,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,36.6,52.4,69.8,690.8,232.7,17.2,20.1,85.3,14.0,18.8,74.6,5.05,11.0,45.9,0.05,0.09,-0.04,1.45,2.10,1.83,0.70,4.14,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,51.7,58.5,88.3,1062.5,256.7,15.3,16.3,93.9,28.3,29.5,96.0,7.33,11.5,63.8,0.00,0.00,0.00,0.00,1.83,0.00,0.00,2.00,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,24.3,29.5,82.6,341.3,68.7,15.0,17.0,88.5,7.26,8.72,83.2,0.98,1.22,80.0,0.18,0.12,0.06,0.91,1.59,0.91,0.00,2.68,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,12.6,17.4,72.5,185.7,70.0,8.26,10.4,79.2,3.48,4.35,80.0,0.87,1.74,50.0,0.00,0.00,0.00,0.43,0.43,0.43,0.00,1.74,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,22.1,34.3,64.4,765.1,501.4,2.46,2.46,100.0,10.0,10.1,99.6,9.50,21.6,44.0,0.00,0.01,-0.01,0.08,0.65,0.00,0.00,0.00,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,41.4,51.7,80.0,697.0,238.9,23.2,25.6,90.5,13.7,17.7,77.7,3.94,6.38,61.7,0.11,0.17,-0.06,1.17,2.34,1.60,1.06,3.40,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,42.1,50.8,82.9,647.1,160.0,25.8,28.2,91.6,11.8,14.2,83.3,3.95,6.58,60.0,0.53,0.21,0.32,2.11,3.42,0.79,0.26,3.95,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,13.2,18.9,69.4,150.0,33.7,10.5,11.6,90.9,2.11,5.79,36.4,0.00,0.00,,0.00,0.00,0.00,0.53,0.53,0.00,0.00,1.58,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,72.0,78.9,91.2,1361.7,373.1,28.2,30.1,93.8,34.1,36.8,92.8,8.73,10.5,83.2,0.00,0.03,-0.03,0.59,7.25,0.78,0.20,7.06,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,60.5,68.4,88.4,1305.1,335.8,16.6,17.8,93.4,33.1,35.1,94.4,10.4,14.8,70.2,0.26,0.13,0.13,0.26,3.90,0.13,0.00,1.95,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,18.0,22.7,79.2,272.5,47.5,9.42,11.1,85.2,6.49,7.50,86.5,1.01,1.88,53.8,0.10,0.13,-0.04,1.11,1.25,0.91,0.05,1.54,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,38.5,47.2,81.4,728.7,208.4,14.7,17.0,86.3,17.8,20.1,88.4,5.03,7.79,64.6,0.12,0.06,0.07,0.80,3.80,0.37,0.00,3.62,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,18.1,28.8,62.8,246.8,70.6,11.3,16.8,67.4,5.33,8.61,61.9,0.58,0.88,66.7,0.00,0.08,-0.08,1.02,1.46,1.09,0.00,2.92,Matches
