Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
185,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-270,1999,11.0,62.9,1.55,9.09,32.5,26.1,3.45,61.9,1.00,2.55,39.3,1.18,0.18,46.7,235.4,113.4,5.36,2.73,0.64,2.36,2.45,61.4,49.5,80.7,9.00,Matches
186,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-351,1995,20.1,47.8,3.38,16.4,24.7,8.31,0.55,45.2,0.45,0.85,52.9,0.50,0.00,26.1,89.1,33.2,1.14,0.50,0.10,0.70,0.65,27.5,24.3,88.4,1.04,Matches
187,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-232,1992,2.9,68.6,10.7,40.7,30.7,1.72,0.34,65.5,0.69,0.69,100.0,0.69,0.00,45.5,229.0,154.1,3.10,0.34,0.00,0.34,0.00,48.6,48.3,99.3,0.34,Matches
188,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-042,1991,1.0,68.0,17.0,48.0,24.0,0.00,0.00,68.0,0.00,0.00,,0.00,0.00,32.0,165.0,62.0,0.00,0.00,0.00,1.00,0.00,32.0,32.0,100.0,0.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-361,1997,4.5,27.3,25.3,27.3,0.00,0.00,0.00,17.1,0.00,0.00,,0.00,0.00,8.00,40.0,15.6,0.00,0.00,0.00,0.00,0.00,7.78,7.78,100.0,0.00,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-264,1990,18.9,103.3,3.97,27.3,68.7,14.8,0.79,101.2,0.37,0.69,53.8,0.37,0.05,72.0,435.7,238.1,8.10,2.38,0.05,0.37,0.16,83.5,80.8,96.8,0.95,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-036,1992,15.1,41.4,2.45,11.2,23.2,9.14,1.13,40.7,0.60,1.06,56.3,0.66,0.00,25.1,104.8,42.1,1.46,0.60,0.13,0.46,0.99,31.2,26.6,85.1,1.06,Matches
192,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-331,1985,3.8,90.3,1.58,15.3,45.8,36.1,4.47,86.8,1.58,2.11,75.0,1.58,0.00,63.4,398.2,240.8,13.4,4.47,1.58,0.26,0.26,83.2,72.1,86.7,8.16,Matches
193,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-243,1992,25.9,42.1,0.46,4.83,17.8,22.3,3.75,38.4,1.16,1.78,65.2,1.16,0.12,28.5,164.2,86.7,4.63,1.51,0.97,1.35,1.51,47.4,30.5,64.3,7.53,Matches
194,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-049,2002,4.4,62.3,4.09,21.4,26.8,18.6,1.36,55.2,0.68,2.05,33.3,0.91,0.00,36.8,206.4,145.5,5.68,2.27,0.00,1.36,0.91,42.0,38.0,90.3,0.91,Matches
195,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-169,1995,20.4,72.5,11.7,39.3,35.7,2.40,0.93,71.1,0.34,0.44,77.8,0.34,0.05,49.5,265.9,158.9,3.92,0.20,0.00,0.15,0.29,53.3,51.7,96.9,0.05,Matches
196,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-137,1996,15.8,61.8,7.03,30.1,26.9,7.78,0.32,55.2,0.32,0.51,62.5,0.32,0.00,33.2,154.7,97.2,2.22,0.38,0.06,0.32,0.51,35.7,34.1,95.6,0.70,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-034,1991,2.5,68.0,1.20,8.00,26.4,34.0,2.00,53.2,0.00,0.00,,0.00,0.00,34.4,80.4,32.8,1.60,0.00,0.00,0.40,0.00,50.8,44.8,88.2,3.60,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-121,2000,9.1,63.0,0.77,7.91,21.5,38.5,6.26,60.7,1.10,1.98,55.6,1.10,0.00,47.5,330.1,222.7,13.3,2.31,2.86,0.99,0.77,62.0,50.2,81.0,8.35,Matches
199,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-080,2000,0.4,57.5,5.00,20.0,25.0,15.0,2.50,50.0,0.00,0.00,,0.00,0.00,37.5,185.0,75.0,7.50,2.50,2.50,0.00,0.00,32.5,32.5,100.0,2.50,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-215,1995,27.0,80.9,3.52,21.3,55.0,9.04,0.59,78.6,0.56,0.96,57.7,0.59,0.07,54.8,246.4,114.7,4.04,0.85,0.04,0.74,0.74,60.3,57.9,96.0,0.93,Matches
201,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-265,1989,0.1,50.0,0.00,0.00,10.0,40.0,20.0,50.0,0.00,0.00,,0.00,0.00,50.0,10.0,0.00,0.00,0.00,0.00,10.0,30.0,100.0,50.0,50.0,30.0,Matches
202,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-156,1996,7.1,39.2,0.14,1.69,18.3,22.1,5.21,37.9,1.27,1.83,69.2,1.55,0.00,28.9,131.8,69.2,3.38,1.55,0.56,4.08,2.54,55.4,30.8,55.7,9.86,Matches
203,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-228,1992,18.7,32.9,1.07,3.64,15.1,16.0,4.49,32.5,1.39,2.51,55.3,1.50,0.21,21.9,92.2,44.9,2.57,0.86,0.64,2.09,1.28,41.8,22.9,54.7,6.15,Matches
204,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-014,1984,8.4,45.5,6.43,23.8,22.1,1.19,0.71,43.2,0.00,0.00,,0.00,0.00,20.6,93.7,47.6,0.48,0.12,0.00,0.12,0.12,25.5,24.6,96.7,0.12,Matches
205,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-309,1996,13.1,52.4,1.53,12.1,23.4,22.3,2.75,50.3,2.98,4.43,67.2,2.98,0.31,40.8,279.8,171.3,8.55,2.52,0.69,1.53,1.83,46.3,37.2,80.4,4.27,Matches
206,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-203,1982,4.8,42.9,7.29,24.0,18.8,1.46,0.21,40.8,0.00,0.00,,0.00,0.00,17.7,57.9,17.7,0.21,0.00,0.00,0.00,0.00,19.8,19.0,95.8,0.21,Matches
207,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-209,1993,2.9,52.4,0.34,2.76,19.3,34.1,6.90,51.0,3.10,3.45,90.0,3.10,0.00,36.2,176.2,108.6,6.55,2.76,0.69,2.76,1.38,61.0,40.0,65.5,9.31,Matches
208,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-118,1997,7.1,41.4,0.85,5.07,16.2,23.8,4.37,41.1,0.56,1.27,44.4,0.85,0.00,30.3,198.5,125.8,6.76,1.69,1.13,1.27,1.83,41.7,30.7,73.6,5.77,Matches
209,Reece James\Reece-James,eng ENG,DF,Chelsea,21-090,1999,17.9,87.0,3.35,21.6,39.1,31.1,2.46,78.3,1.51,1.96,77.1,1.56,0.00,56.1,244.8,132.3,7.60,2.07,1.01,0.34,1.06,65.4,60.2,92.1,4.36,Matches
210,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-073,2001,0.0,7,0,2,3,2,0,7,0,0,,0,0,5,7,0,0,0,0,1,0,4,4,100.0,0,Matches
211,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-339,1997,15.5,42.1,0.32,2.39,18.1,24.1,6.45,40.6,1.61,3.23,50.0,1.61,0.13,31.7,149.9,72.1,4.26,0.77,0.90,2.26,1.87,51.5,33.2,64.5,10.6,Matches
212,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-307,1991,9.1,42.2,1.65,3.96,23.4,18.0,4.51,41.4,1.21,2.53,47.8,1.54,0.00,27.8,149.3,79.6,4.73,1.43,0.66,2.31,2.09,46.3,32.4,70.1,9.12,Matches
213,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-206,1996,15.1,43.7,1.72,7.55,23.2,16.5,3.58,43.2,1.85,2.98,62.2,1.99,0.20,29.5,132.3,63.8,3.51,1.13,0.60,2.78,1.85,47.7,30.0,62.8,5.03,Matches
214,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-043,2000,3.6,41.4,2.78,11.1,20.6,13.3,0.28,39.4,1.11,1.67,66.7,1.11,0.00,28.1,175.3,105.8,4.44,1.39,0.00,0.56,1.11,28.9,26.7,92.3,1.11,Matches
215,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-348,1993,27.0,37.7,30.9,37.2,0.52,0.00,0.00,25.2,0.00,0.00,,0.00,0.00,14.7,94.3,55.3,0.00,0.00,0.00,0.00,0.00,13.2,13.2,99.7,0.00,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-037,2001,12.1,85.8,1.16,11.1,51.3,30.4,2.31,85.0,1.24,2.23,55.6,1.32,0.00,68.4,352.5,185.9,10.1,3.22,0.66,1.24,1.98,76.1,69.8,91.6,5.62,Matches
217,Jorginho\Jorginho,it ITA,MF,Chelsea,29-078,1991,14.0,87.0,3.50,25.9,53.9,12.4,1.00,85.6,0.50,0.86,58.3,0.64,0.00,57.4,235.2,127.5,4.36,1.07,0.07,0.57,0.71,66.6,65.1,97.7,0.64,Matches
218,Willian José\Willian-Jose,br BRA,FW,Wolves,29-105,1991,6.6,30.0,1.21,3.64,16.5,12.0,3.18,29.2,0.61,0.76,80.0,0.61,0.00,18.6,77.7,23.5,1.06,0.91,0.00,1.52,1.52,42.7,21.1,49.3,5.76,Matches
219,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-094,1996,6.9,50.4,0.58,4.20,22.5,26.8,6.67,50.0,1.74,2.61,66.7,1.88,0.00,39.1,223.2,150.9,7.39,1.59,1.59,3.04,2.17,50.9,40.1,78.9,10.3,Matches
220,James Justin\James-Justin,eng ENG,DF,Leicester City,23-013,1998,23.0,67.1,2.52,19.7,30.1,21.3,1.87,59.6,0.87,1.48,58.8,0.91,0.04,40.3,179.5,106.2,4.91,2.00,0.17,1.09,1.04,45.9,41.0,89.3,3.43,Matches
221,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-348,2000,4.0,77.0,8.75,40.8,40.0,0.75,0.25,75.8,0.00,0.00,,0.00,0.00,50.8,243.3,117.0,2.25,0.00,0.00,0.00,0.25,53.5,53.3,99.5,0.00,Matches
222,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-001,1995,3.5,50.6,0.57,4.86,23.7,26.6,1.43,49.1,1.14,2.29,50.0,1.14,0.29,36.3,157.7,95.4,5.43,1.71,0.00,3.71,2.57,48.6,36.6,75.3,5.14,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-223,1993,24.3,40.9,1.60,4.73,21.6,17.9,4.77,39.5,1.11,2.06,54.0,1.11,0.16,26.6,141.1,78.1,4.49,1.77,0.74,2.10,2.14,49.0,30.6,62.4,6.21,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-344,1991,20.0,75.7,2.70,20.7,45.2,14.5,0.50,74.8,1.00,1.30,76.9,1.00,0.05,46.9,221.6,118.2,4.25,1.35,0.05,0.85,1.25,54.0,50.8,94.1,1.50,Matches
225,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-008,2000,0.2,70.0,0.00,5.00,30.0,40.0,20.0,70.0,0.00,15.0,0.0,0.00,0.00,55.0,420.0,280.0,10.0,5.00,5.00,5.00,0.00,65.0,60.0,92.3,30.0,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-056,1993,23.2,69.2,12.1,41.5,29.9,1.94,1.03,67.7,0.09,0.17,50.0,0.09,0.00,42.1,236.1,138.7,2.72,0.22,0.04,0.13,0.26,50.2,49.4,98.4,0.09,Matches
227,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-363,1992,1.3,51.5,0.77,5.38,16.9,33.1,3.08,50.0,2.31,4.62,50.0,2.31,0.00,36.2,222.3,116.2,5.38,2.31,0.77,3.08,3.08,49.2,37.7,76.6,8.46,Matches
228,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-026,1995,5.5,75.1,0.73,8.55,49.5,23.1,3.27,73.1,2.18,2.73,80.0,2.36,0.00,53.6,260.0,148.4,8.91,3.09,0.36,2.00,2.00,62.5,56.0,89.5,4.00,Matches
229,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-105,1998,2.0,34.0,29.0,34.0,0.00,0.00,0.00,25.5,0.00,0.00,,0.00,0.00,14.0,48.5,13.5,0.00,0.00,0.00,0.00,0.00,16.5,16.5,100.0,0.00,Matches
230,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-358,1997,0.9,78.9,3.33,17.8,23.3,41.1,5.56,64.4,0.00,1.11,0.0,0.00,0.00,40.0,166.7,70.0,2.22,1.11,0.00,1.11,0.00,54.4,47.8,87.8,2.22,Matches
231,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-247,2001,0.1,10.0,0.00,0.00,0.00,10.0,10.0,10.0,0.00,0.00,,0.00,0.00,10.0,390.0,360.0,10.0,0.00,10.0,0.00,0.00,50.0,10.0,20.0,10.0,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,12.5,58.1,5.44,27.4,31.6,2.80,0.80,56.6,0.24,0.32,75.0,0.24,0.00,36.7,193.6,105.2,2.48,0.48,0.00,0.24,0.24,41.7,40.8,97.9,0.16,Matches
233,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,0.9,42.2,0.00,7.78,18.9,22.2,2.22,42.2,3.33,4.44,75.0,4.44,0.00,30.0,176.7,137.8,7.78,3.33,0.00,3.33,8.89,45.6,28.9,63.4,7.78,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,22.5,67.4,1.24,10.8,34.7,26.5,2.80,64.9,0.49,0.89,55.0,0.62,0.13,41.8,232.0,115.3,5.73,2.53,0.13,1.07,1.07,58.6,49.2,84.0,7.42,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,10.1,75.6,13.9,45.1,31.8,3.07,0.89,74.3,0.00,0.00,,0.00,0.00,48.6,281.0,184.9,2.77,0.40,0.00,0.00,0.50,52.5,51.8,98.7,0.40,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1.0,66.0,1.00,14.0,36.0,18.0,1.00,62.0,0.00,0.00,,0.00,0.00,51.0,170.0,113.0,5.00,1.00,0.00,1.00,0.00,52.0,50.0,96.2,6.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,23.5,43.4,8.43,25.4,17.6,1.70,0.81,42.3,0.21,0.38,55.6,0.21,0.00,25.0,96.2,36.7,0.51,0.09,0.00,0.17,0.17,26.6,25.4,95.5,0.26,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,24.7,47.9,7.37,27.3,20.4,2.06,0.81,46.2,0.16,0.24,66.7,0.16,0.00,23.9,112.1,47.0,1.09,0.12,0.00,0.16,0.40,27.1,26.0,96.0,0.20,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,16.0,92.3,1.31,16.5,62.4,20.1,0.88,91.2,2.00,2.50,80.0,2.00,0.06,71.8,391.8,203.6,9.25,2.50,0.25,0.88,1.13,82.4,78.1,94.7,2.19,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,8.7,52.2,5.75,23.1,19.8,11.8,0.57,43.1,0.11,0.57,20.0,0.23,0.00,24.0,112.6,59.5,3.33,1.15,0.23,0.00,0.46,26.1,23.8,91.2,1.26,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,6.1,69.5,1.15,12.0,42.5,19.5,0.82,64.4,1.31,1.48,88.9,1.31,0.00,45.7,279.7,151.3,7.21,2.13,0.33,1.15,1.31,53.1,47.2,88.9,4.26,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,16.0,34.6,0.56,4.31,15.9,15.5,5.06,32.9,0.88,1.56,56.0,0.94,0.06,21.8,74.7,29.0,1.56,0.50,0.31,1.50,1.50,41.1,23.9,58.2,7.38,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,55.9,1.88,10.2,24.8,24.0,4.64,54.7,1.07,1.52,70.6,1.07,0.00,37.9,171.8,93.2,4.55,1.07,0.71,1.16,0.98,50.7,40.4,79.8,6.70,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,58.7,0.67,6.33,31.7,26.5,2.83,53.8,2.33,3.17,73.7,2.33,0.00,43.0,289.2,136.7,9.50,3.17,0.33,1.83,2.00,55.0,42.2,76.7,6.83,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,64.8,1.84,17.2,28.4,25.4,3.37,55.5,1.73,3.47,50.0,1.84,0.20,42.6,262.4,171.7,8.67,3.16,1.33,1.63,1.53,47.6,39.2,82.4,3.78,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,64.3,1.67,11.0,34.3,25.0,2.86,63.1,1.43,2.14,66.7,1.43,0.00,46.9,266.2,121.0,4.76,2.62,0.00,1.43,2.38,61.7,46.9,76.1,5.71,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,93.7,7.45,33.9,61.8,5.85,0.64,91.7,0.21,0.21,100.0,0.21,0.00,68.7,396.2,264.0,9.89,1.49,0.00,0.32,0.00,74.7,73.6,98.6,0.11,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,45.0,9.74,30.5,13.9,1.72,0.86,44.0,0.13,0.20,66.7,0.13,0.00,22.8,100.1,39.1,0.66,0.00,0.00,0.13,0.07,26.4,25.6,97.0,0.20,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,65.7,12.9,42.1,23.6,2.86,0.00,64.3,0.00,0.00,,0.00,0.00,42.9,191.4,105.0,1.43,0.71,0.00,0.00,0.00,50.0,49.3,98.6,0.00,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,61.9,2.28,17.7,38.2,11.2,0.53,61.3,1.49,1.93,77.3,1.58,0.09,40.0,223.2,113.2,5.09,1.05,0.09,0.96,1.67,45.0,41.8,92.8,0.96,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,36.5,30.1,35.8,0.78,0.00,0.00,28.2,0.00,0.00,,0.00,0.00,19.6,72.1,41.3,0.00,0.00,0.00,0.00,0.00,19.1,19.0,99.4,0.00,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,49.5,3.50,20.1,21.1,11.8,0.44,41.9,0.69,1.33,51.9,0.69,0.05,27.4,141.6,67.4,2.07,0.89,0.05,0.30,0.79,28.7,26.2,91.1,1.13,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,71.1,12.1,38.9,32.8,3.29,0.43,69.0,0.05,0.14,33.3,0.05,0.00,45.2,301.4,158.5,3.91,0.72,0.00,0.10,0.19,51.5,50.6,98.2,0.10,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,51.4,0.41,5.10,27.3,23.7,3.67,49.0,1.84,4.08,45.0,1.84,0.41,37.8,217.1,143.9,6.94,2.86,1.63,2.45,1.84,49.4,39.2,79.3,4.49,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,37.9,3.60,11.5,22.8,5.07,0.59,37.6,0.07,0.37,20.0,0.07,0.00,18.8,72.3,29.3,1.10,0.29,0.00,0.44,0.59,20.6,17.8,86.4,0.66,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,75.3,13.0,48.3,30.3,2.00,1.00,73.3,0.33,0.33,100.0,0.33,0.00,44.7,369.0,243.0,4.00,0.33,0.00,0.00,0.33,46.3,45.7,98.6,0.00,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,29.0,26.2,28.9,0.04,0.00,0.00,18.4,0.00,0.00,,0.00,0.00,10.6,43.7,25.2,0.00,0.00,0.00,0.00,0.00,10.2,10.1,99.3,0.00,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,62.2,1.63,11.2,30.0,25.3,2.65,57.6,1.43,2.04,70.0,1.43,0.20,42.0,198.0,108.8,3.06,2.24,1.02,1.02,3.06,50.6,40.2,79.4,3.47,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,35.7,0.00,7.14,22.9,7.14,0.00,35.7,0.00,5.71,0.0,0.00,1.43,27.1,120.0,65.7,1.43,1.43,0.00,2.86,1.43,41.4,25.7,62.1,7.14,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,47.5,1.03,6.23,27.4,17.8,3.49,47.3,2.06,3.43,60.0,2.23,0.11,34.8,210.1,121.6,4.69,1.77,0.69,2.74,2.00,53.0,35.5,66.9,5.43,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,44.4,5.92,24.8,19.0,1.41,0.99,43.8,0.00,0.00,,0.00,0.00,20.4,65.9,22.8,0.14,0.00,0.00,0.14,0.00,23.8,22.7,95.3,0.14,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,38.3,0.43,3.91,18.3,17.8,3.04,37.4,1.30,2.61,50.0,1.30,0.00,20.0,52.6,14.3,1.30,0.00,0.00,3.04,3.91,56.5,27.0,47.7,6.52,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,41.9,1.67,13.3,21.9,7.62,0.24,41.2,0.24,0.24,100.0,0.24,0.00,24.0,69.8,23.3,0.24,0.48,0.00,0.24,0.24,29.3,24.0,82.1,0.48,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,48.2,2.28,10.9,26.4,12.8,1.20,45.1,0.33,0.54,60.0,0.43,0.00,26.0,117.7,49.1,1.74,0.43,0.11,0.65,0.43,32.8,28.6,87.1,1.09,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,52.9,0.34,4.55,25.1,28.2,4.59,48.9,2.92,4.55,64.2,3.05,0.34,41.8,233.0,134.8,7.60,2.27,1.37,2.66,3.00,49.9,37.5,75.1,6.44,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,47.2,2.79,13.6,16.4,18.9,1.80,42.6,1.15,1.64,70.0,1.15,0.00,24.1,100.3,59.3,3.28,0.49,0.49,0.49,1.15,30.2,25.4,84.2,1.80,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,54.8,4.21,17.6,27.1,13.2,0.79,46.5,0.83,1.17,71.4,0.92,0.08,27.1,132.2,87.2,3.54,1.58,0.17,0.50,0.83,28.6,27.0,94.2,1.08,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,72.2,10.3,38.4,36.7,3.95,1.09,70.1,0.08,0.08,100.0,0.08,0.00,47.9,348.2,215.6,5.04,1.32,0.08,0.16,0.08,55.4,54.4,98.2,0.08,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,54.0,3.43,14.8,31.8,11.0,0.56,52.1,0.80,1.03,77.3,0.85,0.05,32.5,196.9,111.8,3.94,1.27,0.00,0.42,0.66,35.2,32.6,92.7,0.94,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,57.0,1.92,10.6,28.2,22.0,1.61,53.9,0.78,1.24,62.5,0.88,0.05,37.8,205.0,84.4,3.26,1.45,0.10,0.93,1.04,44.7,39.9,89.3,2.64,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,45.8,0.78,8.33,19.8,20.9,3.44,45.0,1.33,2.11,63.2,1.33,0.00,31.2,152.8,71.9,3.67,1.11,0.22,2.00,1.44,40.8,30.4,74.7,5.67,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,59.0,0.39,4.64,28.3,29.3,3.09,51.4,1.16,2.27,51.2,1.27,0.00,39.1,191.8,99.7,5.97,1.66,0.72,1.82,1.99,52.8,41.0,77.7,5.80,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,75.0,11.1,38.0,36.7,6.36,1.54,73.3,0.18,0.43,41.7,0.21,0.00,46.8,315.5,187.5,5.82,1.75,0.11,0.14,0.32,52.8,51.6,97.7,0.32,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,62.7,0.29,2.93,22.6,41.7,7.41,59.7,1.72,3.51,49.2,1.84,0.00,48.9,265.3,146.9,9.54,2.07,2.41,1.49,1.67,60.2,50.3,83.5,8.68,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,65.9,3.89,23.5,30.7,16.7,1.48,59.6,1.11,2.59,42.9,1.30,0.00,40.4,207.0,113.9,3.15,0.93,0.56,1.11,1.48,44.4,39.4,88.8,2.22,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,43.3,3.00,9.17,20.2,16.8,1.83,41.7,1.17,2.50,46.7,1.33,0.00,27.2,159.2,86.5,4.17,1.50,0.33,1.00,2.83,33.7,25.2,74.8,3.67,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,28.2,0.36,2.68,13.6,13.2,4.11,27.7,1.79,1.96,90.9,1.79,0.00,20.7,62.0,19.1,1.07,0.54,0.00,2.14,1.96,42.9,22.1,51.7,6.79,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,50.2,0.52,3.33,18.8,32.5,8.70,49.7,2.73,4.50,60.6,2.81,0.22,38.2,216.6,122.5,6.93,2.29,1.65,2.77,2.94,60.9,40.1,65.9,13.3,Matches
