Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
168,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-052,1998,18.7,1.71,0.86,1.12,0.48,0.11,0.75,1.18,63.6,0.43,11.3,3.64,32.1,7.54,3.16,0.64,2.83,1.18,0.05,1.66,1.50,3.21,3.90,0.00,Matches
169,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-221,1993,13.3,2.93,2.11,1.43,1.20,0.30,1.20,3.08,39.0,1.88,19.5,6.39,32.8,6.92,9.55,3.01,1.73,0.08,0.00,1.65,0.98,3.91,0.68,0.00,Matches
170,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-289,1997,6.6,0.76,0.30,0.30,0.45,0.00,0.00,0.61,0.0,0.61,5.91,2.27,38.5,3.64,1.97,0.30,1.06,0.45,0.00,0.61,0.76,1.52,4.85,0.30,Matches
171,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-012,2001,1.0,3.00,2.00,3.00,0.00,0.00,0.00,2.00,0.0,2.00,18.0,3.00,16.7,5.00,9.00,4.00,2.00,0.00,0.00,2.00,1.00,4.00,1.00,0.00,Matches
172,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-171,1997,12.1,0.50,0.25,0.25,0.25,0.00,0.25,0.50,50.0,0.25,12.7,3.14,24.7,1.90,4.88,5.95,0.58,0.00,0.00,0.58,0.83,1.32,1.07,0.00,Matches
173,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-253,1996,0.2,10.0,10.0,10.0,0.00,0.00,0.00,0.00,,0.00,25.0,10.0,40.0,5.00,5.00,15.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
174,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-179,1995,22.0,1.05,0.68,0.23,0.59,0.23,0.14,0.77,17.6,0.64,12.9,4.18,32.5,3.27,4.73,4.86,1.14,0.09,0.00,1.05,0.50,1.55,0.18,0.05,Matches
175,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-158,2001,13.4,1.27,0.82,0.67,0.22,0.37,0.15,1.42,10.5,1.27,13.1,3.88,29.7,2.84,5.90,4.33,0.22,0.00,0.00,0.22,0.52,1.79,0.07,0.00,Matches
176,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-266,1991,16.9,1.48,1.12,0.83,0.65,0.00,0.59,1.54,38.5,0.95,13.4,3.73,27.8,4.08,6.51,2.84,1.12,0.24,0.00,0.89,0.89,2.37,0.71,0.00,Matches
177,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-273,1988,1.6,0.63,0.00,0.63,0.00,0.00,0.63,3.75,16.7,3.13,13.8,1.88,13.6,6.88,5.00,1.88,0.63,0.00,0.00,0.63,0.00,0.63,1.25,0.00,Matches
178,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-057,1987,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.11,0.04,33.3,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,Matches
179,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-135,1990,18.3,1.04,0.77,0.44,0.38,0.22,0.33,1.58,20.7,1.26,9.18,2.51,27.4,2.02,4.70,2.46,0.71,0.16,0.00,0.55,0.77,1.80,0.49,0.00,Matches
180,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-353,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,30.0,20.0,66.7,0.00,0.00,30.0,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
181,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-259,1994,10.4,1.06,0.38,0.10,0.48,0.48,0.38,1.73,22.2,1.35,19.1,4.04,21.1,1.15,11.1,6.92,0.38,0.10,0.00,0.29,0.48,1.54,0.67,0.00,Matches
182,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-000,2000,0.4,5.00,2.50,2.50,2.50,0.00,2.50,2.50,100.0,0.00,25.0,0.00,0.0,5.00,17.5,2.50,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
183,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-108,1996,21.7,2.03,1.15,0.97,0.51,0.55,0.41,1.20,34.6,0.78,18.6,5.99,32.3,5.07,6.31,7.19,1.15,0.05,0.00,1.11,0.78,2.81,0.88,0.00,Matches
184,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-235,1995,4.0,1.00,1.00,0.50,0.50,0.00,0.00,0.00,,0.00,4.00,1.50,37.5,2.25,1.50,0.25,1.00,0.50,0.00,0.50,0.75,1.75,8.50,0.00,Matches
185,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-270,1999,11.0,1.45,0.82,0.45,0.91,0.09,0.27,1.82,15.0,1.55,15.3,3.36,22.0,3.00,7.73,4.55,1.64,0.18,0.00,1.45,0.64,2.09,1.09,0.09,Matches
186,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-351,1995,20.1,2.04,1.34,0.60,1.14,0.30,0.35,1.19,29.2,0.85,17.8,4.23,23.8,7.11,8.61,2.04,2.09,0.40,0.00,1.69,1.84,3.88,2.74,0.05,Matches
187,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-232,1992,2.9,2.41,1.72,1.38,1.03,0.00,1.03,2.41,42.9,1.38,9.66,3.79,39.3,7.24,2.41,0.00,2.07,1.03,0.34,1.03,0.00,2.41,3.79,0.00,Matches
188,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-042,1991,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,4.00,40.0,8.00,2.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,11.0,0.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-361,1997,4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.0,0.22,0.67,0.22,33.3,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-264,1990,18.9,1.01,0.48,0.42,0.37,0.21,0.42,1.48,28.6,1.06,9.52,3.12,32.8,3.02,4.50,2.01,1.48,0.21,0.05,1.27,1.32,2.33,2.33,0.05,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-036,1992,15.1,0.40,0.26,0.20,0.20,0.00,0.13,0.93,14.3,0.79,10.8,2.85,26.4,2.52,6.42,1.85,1.52,0.53,0.00,0.99,0.79,1.19,1.79,0.00,Matches
192,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-331,1985,3.8,1.32,0.53,0.53,0.26,0.53,1.05,4.47,23.5,3.42,16.8,4.47,26.6,2.37,9.21,5.26,0.53,0.00,0.00,0.53,1.05,2.37,0.26,0.00,Matches
193,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-243,1992,25.9,0.66,0.27,0.27,0.27,0.12,0.27,2.08,13.0,1.81,17.4,3.82,22.0,3.51,9.03,4.83,1.08,0.12,0.00,0.97,0.73,1.39,0.12,0.00,Matches
194,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-049,2002,4.4,2.95,1.82,2.27,0.45,0.23,1.59,3.86,41.2,2.27,22.5,4.77,21.2,13.4,7.95,1.14,1.14,0.23,0.00,0.91,1.82,4.77,2.50,0.00,Matches
195,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-169,1995,20.4,1.32,0.69,0.93,0.25,0.15,0.39,1.08,36.4,0.69,10.5,2.99,28.4,6.72,3.28,0.54,1.81,1.03,0.00,0.78,0.64,1.96,5.39,0.00,Matches
196,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-137,1996,15.8,3.04,1.77,1.71,0.89,0.44,1.14,2.59,43.9,1.46,11.8,3.54,30.1,5.70,4.30,1.77,2.34,0.32,0.00,2.03,1.90,4.94,4.18,0.06,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-034,1991,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.0,0.80,6.80,2.40,35.3,1.60,2.40,2.80,1.20,0.00,0.00,1.20,0.00,0.00,0.80,0.00,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-121,2000,9.1,2.09,1.21,1.10,0.55,0.44,0.55,1.43,38.5,0.88,12.4,4.29,34.5,3.41,5.38,3.63,1.43,0.00,0.00,1.43,0.66,2.75,0.33,0.00,Matches
199,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-080,2000,0.4,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,22.5,2.50,11.1,10.0,7.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-215,1995,27.0,3.41,2.33,1.78,1.26,0.37,1.81,3.59,50.5,1.78,20.1,5.78,28.7,8.41,9.74,2.00,1.33,0.26,0.00,1.07,1.07,4.48,2.22,0.00,Matches
201,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-265,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,20.0,0.00,0.0,10.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
202,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-156,1996,7.1,0.28,0.28,0.00,0.28,0.00,0.00,1.27,0.0,1.27,15.8,3.10,19.6,0.99,8.59,6.20,1.41,0.14,0.00,1.27,0.00,0.28,0.14,0.00,Matches
203,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-228,1992,18.7,1.07,0.59,0.32,0.59,0.16,0.43,1.23,34.8,0.80,15.8,4.12,26.0,2.19,6.36,7.27,1.98,0.11,0.00,1.87,0.32,1.39,0.80,0.05,Matches
204,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-014,1984,8.4,1.67,0.60,1.07,0.60,0.00,0.60,1.43,41.7,0.83,9.76,2.14,22.0,6.31,3.33,0.12,1.79,0.83,0.00,0.95,0.36,2.02,3.69,0.00,Matches
205,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-309,1996,13.1,1.98,1.22,0.92,0.92,0.15,0.84,1.76,47.8,0.92,11.5,3.97,34.7,5.19,3.51,2.75,1.30,0.08,0.00,1.22,1.07,3.05,0.92,0.00,Matches
206,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-203,1982,4.8,1.88,0.83,1.04,0.63,0.21,1.04,1.88,55.6,0.83,10.4,3.75,36.0,7.50,2.92,0.00,2.08,0.83,0.00,1.25,1.46,3.33,7.71,0.42,Matches
207,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-209,1993,2.9,1.38,0.69,0.00,1.03,0.34,0.69,2.41,28.6,1.72,13.1,4.14,31.6,1.38,4.48,7.24,1.38,0.00,0.00,1.38,0.69,2.07,0.00,0.00,Matches
208,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-118,1997,7.1,1.13,0.85,0.28,0.28,0.56,0.00,1.83,0.0,1.83,20.4,4.51,22.1,3.38,8.45,8.59,1.13,0.00,0.00,1.13,1.13,2.25,0.14,0.00,Matches
209,Reece James\Reece-James,eng ENG,DF,Chelsea,21-090,1999,17.9,2.57,1.40,1.62,0.78,0.17,0.73,1.56,46.4,0.84,13.6,3.74,27.6,6.03,5.87,1.68,2.23,0.28,0.00,1.96,1.51,4.08,1.84,0.00,Matches
210,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-073,2001,0.0,2,0,1,1,0,1,1,100.0,0,8,2,25.0,4,4,0,0,0,0,0,0,2,0,0,Matches
211,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-339,1997,15.5,0.90,0.52,0.32,0.32,0.26,0.32,0.97,33.3,0.65,14.1,4.19,29.8,1.42,5.23,7.42,0.77,0.06,0.00,0.71,0.71,1.61,0.13,0.00,Matches
212,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-307,1991,9.1,0.77,0.44,0.11,0.44,0.22,0.00,0.77,0.0,0.77,9.89,2.42,24.4,1.32,3.96,4.62,0.88,0.11,0.00,0.77,0.66,1.43,1.10,0.11,Matches
213,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-206,1996,15.1,2.12,1.13,0.53,1.19,0.40,0.79,1.92,41.4,1.13,17.8,4.44,24.9,3.91,9.40,4.50,1.79,0.13,0.00,1.66,0.79,2.91,1.19,0.00,Matches
214,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-043,2000,3.6,1.67,0.28,1.39,0.00,0.28,0.83,1.39,60.0,0.56,11.7,1.11,9.5,7.78,3.06,0.83,0.83,0.28,0.00,0.56,1.94,3.61,1.39,0.00,Matches
215,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-348,1993,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.07,0.07,100.0,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-037,2001,12.1,1.57,1.24,0.58,0.58,0.41,0.74,1.74,42.9,0.99,16.0,5.12,32.0,3.47,7.44,5.12,1.49,0.00,0.00,1.49,1.32,2.89,0.83,0.08,Matches
217,Jorginho\Jorginho,it ITA,MF,Chelsea,29-078,1991,14.0,2.86,1.79,1.50,1.00,0.36,1.07,3.07,34.9,2.00,19.8,7.43,37.5,7.50,10.1,2.14,1.79,0.21,0.00,1.57,1.86,4.71,1.00,0.00,Matches
218,Willian José\Willian-Jose,br BRA,FW,Wolves,29-105,1991,6.6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.0,0.15,9.85,2.73,27.7,0.61,4.70,4.55,0.91,0.15,0.00,0.76,0.30,0.30,0.91,0.00,Matches
219,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-094,1996,6.9,0.87,0.43,0.14,0.43,0.29,0.29,2.75,10.5,2.46,20.4,5.22,25.5,5.07,7.97,7.39,0.58,0.00,0.00,0.58,0.58,1.45,0.29,0.00,Matches
220,James Justin\James-Justin,eng ENG,DF,Leicester City,23-013,1998,23.0,2.78,1.22,1.78,0.78,0.22,0.78,1.87,41.9,1.09,15.0,4.70,31.4,7.78,4.65,2.52,2.48,0.48,0.00,2.00,1.04,3.83,2.61,0.00,Matches
221,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-348,2000,4.0,2.00,0.75,1.00,0.75,0.25,0.00,0.50,0.0,0.50,9.25,3.50,37.8,5.25,3.50,0.50,1.00,0.75,0.00,0.25,0.25,2.25,5.75,0.25,Matches
222,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-001,1995,3.5,0.57,0.57,0.57,0.00,0.00,0.29,1.43,20.0,1.14,20.3,3.71,18.3,3.71,7.71,8.86,2.86,0.29,0.00,2.57,0.57,1.14,0.57,0.00,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-223,1993,24.3,0.53,0.33,0.12,0.33,0.08,0.16,0.58,28.6,0.41,11.8,2.84,24.1,0.82,5.76,5.19,0.91,0.37,0.04,0.53,0.45,0.99,1.32,0.00,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-344,1991,20.0,3.75,2.35,1.80,1.75,0.20,1.25,2.70,46.3,1.45,19.5,6.80,34.9,8.85,8.15,2.50,2.45,0.20,0.00,2.25,2.65,6.40,1.10,0.00,Matches
225,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-008,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,0.0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-056,1993,23.2,0.91,0.52,0.65,0.17,0.09,0.34,0.95,36.4,0.60,5.13,1.81,35.3,3.41,1.47,0.26,1.94,1.08,0.00,0.86,1.03,1.94,5.82,0.04,Matches
227,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-363,1992,1.3,0.77,0.77,0.77,0.00,0.00,0.77,2.31,33.3,1.54,23.1,6.92,30.0,3.08,10.0,10.0,3.85,0.00,0.00,3.85,0.00,0.77,0.77,0.00,Matches
228,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-026,1995,5.5,1.27,0.91,0.73,0.36,0.18,0.36,2.91,12.5,2.55,25.1,6.73,26.8,3.09,12.7,9.27,2.00,0.00,0.00,2.00,2.00,3.27,0.73,0.00,Matches
229,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-105,1998,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-358,1997,0.9,1.11,0.00,1.11,0.00,0.00,0.00,1.11,0.0,1.11,12.2,1.11,9.1,4.44,4.44,3.33,2.22,0.00,0.00,2.22,1.11,2.22,1.11,0.00,Matches
231,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-247,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,100.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,12.5,2.00,1.44,1.52,0.24,0.24,0.72,1.36,52.9,0.64,9.84,3.20,32.5,6.88,2.48,0.48,1.20,0.48,0.00,0.72,1.04,3.04,3.44,0.00,Matches
233,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,0.9,2.22,1.11,0.00,0.00,2.22,1.11,1.11,100.0,0.00,23.3,6.67,28.6,5.56,8.89,8.89,2.22,0.00,0.00,2.22,0.00,2.22,1.11,0.00,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,22.5,2.00,1.60,0.76,0.98,0.27,0.36,2.13,16.7,1.78,21.2,6.31,29.8,4.67,12.0,4.58,0.89,0.18,0.00,0.71,0.58,2.58,0.84,0.00,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,10.1,1.98,1.29,1.29,0.69,0.00,0.89,1.78,50.0,0.89,12.1,3.27,27.0,6.73,5.15,0.20,2.38,1.09,0.00,1.29,0.69,2.67,2.87,0.20,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.00,1.00,33.3,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,23.5,0.81,0.55,0.64,0.13,0.04,0.26,0.51,50.0,0.26,6.04,1.96,32.4,3.57,2.09,0.38,1.70,1.28,0.00,0.43,0.47,1.28,4.51,0.00,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,24.7,1.94,1.05,1.50,0.36,0.08,0.61,1.21,50.0,0.61,9.11,2.96,32.4,6.23,2.39,0.49,1.58,0.77,0.00,0.81,0.89,2.83,4.78,0.08,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,16.0,2.44,1.63,1.06,1.25,0.13,0.38,1.50,25.0,1.13,15.7,5.00,31.9,4.63,8.19,2.88,0.75,0.06,0.00,0.69,1.13,3.56,0.63,0.00,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,8.7,2.41,1.61,1.38,0.92,0.11,1.03,2.18,47.4,1.15,12.4,4.02,32.4,6.44,4.37,1.61,2.18,0.57,0.00,1.61,1.38,3.79,3.79,0.00,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,6.1,2.62,1.64,0.98,1.15,0.49,0.82,2.95,27.8,2.13,16.6,3.44,20.8,5.74,8.69,2.13,0.82,0.00,0.00,0.82,0.33,2.95,0.98,0.00,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,16.0,1.19,0.88,0.31,0.63,0.25,0.25,0.94,26.7,0.69,15.2,5.06,33.3,2.00,6.50,6.69,0.94,0.13,0.00,0.81,0.69,1.88,0.56,0.00,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,1.16,1.07,0.63,0.36,0.18,0.27,2.59,10.3,2.32,17.3,5.71,33.0,5.09,7.86,4.38,1.61,0.18,0.00,1.43,0.98,2.14,0.98,0.00,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,2.17,1.50,0.00,1.50,0.67,0.67,1.67,40.0,1.00,20.8,5.33,25.6,3.83,10.7,6.33,1.00,0.00,0.00,1.00,0.67,2.83,0.17,0.00,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,1.73,1.02,0.92,0.61,0.20,0.71,1.43,50.0,0.71,12.7,4.18,33.1,5.00,5.41,2.24,1.53,0.10,0.00,1.43,1.33,3.06,1.73,0.00,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,0.71,0.71,0.00,0.71,0.00,0.24,1.67,14.3,1.43,17.6,5.95,33.8,4.52,8.33,4.76,2.86,0.00,0.00,2.86,1.19,1.90,0.71,0.00,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,1.06,0.64,0.64,0.32,0.11,0.11,0.64,16.7,0.53,5.96,2.02,33.9,3.30,2.13,0.53,0.85,0.43,0.00,0.43,0.53,1.60,3.94,0.00,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,1.26,0.79,0.73,0.40,0.13,0.26,0.40,66.7,0.13,8.08,2.52,31.1,5.10,2.65,0.33,1.92,0.86,0.13,1.06,0.79,2.05,6.03,0.07,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,1.43,0.71,1.43,0.00,0.00,0.71,0.71,100.0,0.00,6.43,1.43,22.2,4.29,1.43,0.71,0.00,0.00,0.00,0.00,0.00,1.43,5.00,0.00,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,2.72,1.84,1.40,0.79,0.53,0.79,2.11,37.5,1.32,15.9,5.09,32.0,5.96,7.63,2.28,1.14,0.09,0.00,1.05,2.28,5.00,1.84,0.00,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.08,0.04,50.0,0.08,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,2.41,1.18,1.63,0.69,0.10,1.03,2.02,51.2,0.99,16.3,3.99,24.5,8.77,5.91,1.63,1.77,0.34,0.00,1.43,0.94,3.35,1.63,0.05,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,0.82,0.48,0.48,0.29,0.05,0.29,0.63,46.2,0.34,5.94,2.13,35.8,3.57,2.13,0.24,1.59,0.77,0.00,0.82,0.72,1.55,4.35,0.00,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,1.22,1.02,0.61,0.41,0.20,0.41,1.22,33.3,0.82,23.7,5.10,21.6,3.88,15.5,4.29,0.61,0.00,0.00,0.61,1.43,2.65,0.00,0.00,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,2.13,1.40,0.74,1.25,0.15,0.81,2.35,34.4,1.54,17.5,4.78,27.3,5.29,9.56,2.65,2.43,0.51,0.00,1.91,1.32,3.46,2.35,0.00,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,4.67,4.33,2.33,2.33,0.00,2.00,3.33,60.0,1.33,19.7,9.00,45.8,11.3,8.33,0.00,1.33,0.67,0.00,0.67,3.33,8.00,6.00,0.00,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.0,0.04,0.07,0.00,0.0,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.04,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,3.47,1.84,1.84,1.22,0.41,0.82,3.47,23.5,2.65,33.1,8.57,25.9,11.4,15.5,6.12,1.02,0.20,0.00,0.82,0.41,3.88,0.82,0.00,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,20.0,5.71,28.6,4.29,10.0,5.71,1.43,0.00,0.00,1.43,1.43,1.43,0.00,0.00,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,1.54,1.09,0.63,0.69,0.23,0.46,0.91,50.0,0.46,14.7,4.40,29.8,2.86,7.66,4.23,1.14,0.11,0.00,1.03,1.09,2.63,0.74,0.00,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,1.97,1.13,1.41,0.56,0.00,0.70,1.13,62.5,0.42,7.46,2.82,37.7,4.79,2.54,0.14,1.27,0.70,0.00,0.56,0.56,2.54,4.37,0.00,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,0.87,0.00,0.00,0.00,0.87,0.43,1.30,33.3,0.87,14.3,3.04,21.2,0.87,7.83,5.65,0.43,0.00,0.00,0.43,0.87,1.74,0.43,0.00,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,0.95,0.71,0.95,0.00,0.00,0.48,1.43,33.3,0.95,23.3,5.95,25.5,7.14,13.8,2.38,2.14,0.00,0.00,2.14,1.43,2.38,0.71,0.00,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,2.17,1.20,0.76,1.09,0.33,1.41,3.80,37.1,2.39,23.7,6.41,27.1,10.0,10.8,2.93,1.85,0.11,0.00,1.74,1.20,3.37,1.30,0.11,Matches
