Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,12.5,0.56,0.56,0.40,0.00,0.00,0.00,0.00,0.16,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
233,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,22.5,3.82,3.82,3.16,0.31,0.09,0.18,0.09,0.00,0.53,0.53,0.44,0.04,0.04,0.00,0.00,0.00,0.00,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,10.1,0.79,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,23.5,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,24.7,0.36,0.36,0.28,0.00,0.00,0.04,0.04,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,16.0,2.00,2.00,1.81,0.00,0.06,0.00,0.13,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,8.7,0.80,0.80,0.69,0.11,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,6.1,2.79,2.80,1.64,0.49,0.49,0.00,0.16,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,16.0,2.31,2.31,1.44,0.00,0.19,0.06,0.38,0.25,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,2.86,2.86,2.59,0.00,0.00,0.09,0.18,0.00,0.18,0.18,0.09,0.00,0.00,0.09,0.00,0.00,0.00,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,3.33,3.31,1.83,0.50,0.17,0.17,0.33,0.33,0.83,0.83,0.33,0.17,0.00,0.17,0.00,0.17,0.00,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,2.45,2.44,1.94,0.00,0.10,0.00,0.41,0.00,0.41,0.41,0.20,0.00,0.00,0.00,0.20,0.00,0.00,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,3.57,3.56,2.14,0.24,0.24,0.48,0.24,0.24,0.95,0.95,0.48,0.00,0.00,0.24,0.24,0.00,0.00,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,0.43,0.42,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,0.26,0.27,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,1.43,1.46,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,1.40,1.41,0.96,0.00,0.35,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.09,0.00,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,1.43,1.43,1.18,0.15,0.05,0.00,0.05,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,3.67,3.69,2.24,0.00,0.20,0.61,0.61,0.00,0.61,0.62,0.20,0.00,0.00,0.20,0.20,0.00,0.00,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,0.59,0.59,0.51,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,0.67,0.66,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,3.47,3.49,2.04,0.61,0.00,0.20,0.61,0.00,0.61,0.62,0.61,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,1.43,1.50,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,2.51,2.52,1.43,0.00,0.34,0.17,0.40,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,1.09,1.09,0.43,0.33,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,4.08,4.08,2.75,0.77,0.13,0.21,0.17,0.04,0.43,0.43,0.26,0.09,0.09,0.00,0.00,0.00,0.00,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-301,1997,6.1,1.15,1.15,0.66,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-272,1989,24.0,1.33,1.33,1.17,0.04,0.04,0.00,0.00,0.08,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-320,1987,12.9,0.47,0.46,0.39,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-303,1998,21.3,1.55,1.55,1.41,0.09,0.00,0.05,0.00,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-018,1994,19.3,1.92,1.91,1.55,0.26,0.05,0.00,0.00,0.05,0.16,0.16,0.10,0.05,0.00,0.00,0.00,0.00,0.00,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-074,1998,9.0,2.44,2.44,2.22,0.00,0.00,0.11,0.11,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-105,1996,18.1,4.53,4.53,2.38,1.10,0.28,0.17,0.39,0.22,0.61,0.61,0.39,0.06,0.00,0.00,0.11,0.06,0.00,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-003,1993,28.0,0.86,0.86,0.64,0.00,0.04,0.11,0.04,0.04,0.21,0.21,0.14,0.00,0.00,0.04,0.00,0.04,0.00,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-015,1991,17.4,3.79,3.79,2.87,0.34,0.17,0.29,0.06,0.06,0.40,0.40,0.29,0.06,0.06,0.00,0.00,0.00,0.00,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-191,1997,5.4,2.04,2.02,1.30,0.19,0.37,0.00,0.19,0.00,0.19,0.18,0.00,0.00,0.00,0.00,0.19,0.00,0.00,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-191,1997,6.0,1.67,1.67,1.50,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-071,1998,5.6,1.96,1.96,1.07,0.00,0.54,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-332,1992,23.1,3.72,3.72,2.68,0.00,0.17,0.30,0.52,0.04,0.35,0.35,0.13,0.00,0.00,0.13,0.04,0.04,0.00,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-307,1994,8.0,1.00,1.00,0.88,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-017,1989,6.8,0.44,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-231,1994,18.6,2.80,2.80,2.10,0.38,0.22,0.11,0.00,0.00,0.16,0.16,0.11,0.05,0.00,0.00,0.00,0.00,0.00,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-189,1993,6.0,0.17,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-093,1995,16.4,2.62,2.61,1.71,0.00,0.18,0.24,0.43,0.06,0.49,0.49,0.12,0.00,0.00,0.12,0.24,0.00,0.00,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-263,2001,2.3,1.74,1.72,1.30,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-187,1992,26.0,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-121,1993,9.4,3.09,3.07,2.13,0.21,0.43,0.21,0.11,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-314,1988,3.8,4.74,4.79,3.16,1.05,0.00,0.53,0.00,0.00,1.32,1.33,0.79,0.26,0.00,0.26,0.00,0.00,0.00,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-253,1997,1.9,1.58,1.59,1.05,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-219,1988,10.2,1.76,1.77,1.57,0.00,0.00,0.20,0.00,0.00,0.29,0.30,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-212,1991,7.7,0.78,0.78,0.65,0.00,0.00,0.13,0.00,0.00,0.26,0.26,0.13,0.00,0.00,0.13,0.00,0.00,0.00,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-206,1996,20.8,3.08,3.08,1.92,0.00,0.48,0.19,0.38,0.10,0.29,0.29,0.19,0.00,0.00,0.00,0.10,0.00,0.00,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-152,1987,16.3,1.17,1.17,1.10,0.00,0.00,0.00,0.06,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-277,1996,13.7,1.90,1.90,1.61,0.00,0.00,0.22,0.07,0.00,0.15,0.15,0.07,0.00,0.00,0.00,0.07,0.00,0.00,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-095,1989,24.0,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-116,1990,6.0,1.00,1.00,0.67,0.17,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.00,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-141,1994,25.0,2.56,2.56,2.04,0.04,0.12,0.08,0.24,0.04,0.40,0.40,0.24,0.04,0.04,0.04,0.04,0.00,0.00,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-099,1987,18.0,1.83,1.83,1.17,0.06,0.28,0.00,0.22,0.11,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-106,1999,24.7,1.94,1.94,1.13,0.57,0.04,0.04,0.16,0.00,0.16,0.16,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-090,1996,16.9,1.42,1.42,0.95,0.00,0.00,0.06,0.30,0.12,0.18,0.18,0.06,0.00,0.00,0.00,0.06,0.06,0.00,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-166,1989,20.9,0.19,0.19,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-234,1994,5.6,0.89,0.89,0.71,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-007,1992,22.0,0.09,0.09,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-258,1992,15.2,0.92,0.92,0.66,0.00,0.00,0.00,0.13,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-006,2000,25.0,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-335,1991,19.6,1.48,1.48,0.82,0.51,0.05,0.00,0.05,0.05,0.10,0.10,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-063,1986,8.1,1.85,1.86,1.23,0.37,0.12,0.00,0.00,0.12,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-166,1994,18.2,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-051,1995,3.3,1.82,1.84,0.91,0.00,0.30,0.30,0.30,0.00,0.30,0.31,0.00,0.00,0.30,0.00,0.00,0.00,0.00,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-051,1995,3.8,0.79,0.78,0.53,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-360,1993,24.5,0.45,0.45,0.37,0.00,0.04,0.04,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-188,1999,13.0,0.62,0.62,0.62,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-173,1994,11.7,2.99,3.00,2.39,0.09,0.26,0.09,0.09,0.09,0.34,0.34,0.26,0.00,0.00,0.09,0.00,0.00,0.00,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-335,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-214,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-046,1984,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-057,1999,23.6,4.83,4.82,2.58,1.57,0.30,0.17,0.17,0.04,0.42,0.42,0.08,0.17,0.04,0.08,0.04,0.00,0.00,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-207,1992,10.3,1.84,1.85,1.46,0.00,0.10,0.00,0.10,0.19,0.29,0.29,0.19,0.00,0.00,0.00,0.00,0.10,0.00,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-028,1996,2.6,1.54,1.53,1.15,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-181,1986,21.6,3.10,3.11,1.81,1.02,0.00,0.09,0.09,0.09,0.19,0.19,0.05,0.09,0.00,0.00,0.05,0.00,0.00,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-058,1999,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-012,1995,8.7,1.95,1.95,1.15,0.11,0.23,0.00,0.23,0.23,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-325,1992,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-048,1994,4.9,0.61,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-082,1996,14.6,0.96,0.96,0.75,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-070,1996,17.9,2.35,2.35,1.68,0.00,0.22,0.06,0.34,0.06,0.39,0.39,0.34,0.00,0.00,0.06,0.00,0.00,0.00,Matches
326,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-088,1999,0.8,1.25,1.27,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
327,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-364,2000,26.0,4.00,4.00,2.12,0.85,0.46,0.23,0.31,0.04,0.31,0.31,0.12,0.08,0.04,0.08,0.00,0.00,0.00,Matches
328,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-360,1997,22.3,1.88,1.89,1.52,0.09,0.13,0.09,0.00,0.04,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-282,1999,3.6,1.39,1.38,0.83,0.00,0.00,0.00,0.28,0.28,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,Matches
330,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-127,2000,0.8,1.25,1.32,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-031,1999,1.2,0.83,0.85,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
332,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-304,1987,3.5,0.86,0.86,0.57,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-330,1991,15.1,1.99,1.99,1.46,0.53,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-344,1994,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-004,1999,19.0,0.68,0.68,0.58,0.11,0.00,0.00,0.00,0.00,0.11,0.11,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
336,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-245,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-285,1988,3.0,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
338,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-289,1988,22.7,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
339,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-059,1990,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-315,1997,1.6,1.25,1.24,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
341,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-324,1995,2.1,1.43,1.45,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
342,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-215,1994,10.1,1.68,1.68,1.29,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-322,2001,1.3,4.62,4.62,3.08,0.00,0.00,0.00,1.54,0.00,0.77,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-205,1993,2.4,2.08,2.05,2.08,0.00,0.00,0.00,0.00,0.00,0.83,0.82,0.83,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-217,1994,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-268,1993,8.7,1.72,1.72,1.72,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
347,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-021,1988,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
