Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
174,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-179,1995,22.0,45.5,40.5,5.00,1.59,0.18,8.77,1.23,2.50,2.00,0.91,0.36,0.14,32.9,6.23,6.41,3.14,39.6,0.64,1.05,0.18,35.6,0.18,0.59,1.55,1.82,Matches
175,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-158,2001,13.4,34.9,34.6,0.30,0.07,0.00,6.64,1.49,1.42,0.15,0.00,0.00,0.00,28.6,2.54,3.81,26.8,7.39,0.45,0.00,0.07,29.3,0.22,0.15,0.97,0.90,Matches
176,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-266,1991,16.9,61.7,53.4,8.28,2.72,0.12,7.93,3.73,3.85,4.91,1.66,2.37,0.06,39.2,6.09,16.4,11.4,46.9,2.31,0.47,0.12,46.9,0.24,1.18,1.01,0.83,Matches
177,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-273,1988,1.6,30.6,29.4,1.25,0.00,0.00,3.75,0.63,1.88,1.25,0.63,0.63,0.00,21.9,1.25,7.50,5.00,25.0,0.63,0.00,0.00,20.0,0.00,1.25,1.88,0.00,Matches
178,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-057,1987,28.0,28.5,17.4,11.0,2.75,0.00,2.04,0.43,0.00,0.00,0.00,0.00,0.00,8.61,1.00,18.9,1.54,20.9,0.00,0.00,3.89,15.9,0.07,0.61,0.11,0.04,Matches
179,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-135,1990,18.3,72.4,70.5,1.91,1.09,0.16,7.70,1.20,0.71,0.71,0.11,0.22,0.05,60.6,6.07,5.74,21.5,49.1,1.15,0.05,0.27,65.2,0.22,0.55,1.26,0.82,Matches
180,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-353,2004,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
181,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-259,1994,10.4,24.2,23.3,0.96,0.00,0.10,9.04,0.87,0.38,0.00,0.00,0.00,0.00,13.3,5.58,5.38,3.27,15.2,1.35,0.00,0.29,16.4,0.10,0.48,0.58,0.87,Matches
182,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-000,2000,0.4,40.0,40.0,0.00,0.00,0.00,5.00,2.50,0.00,0.00,0.00,0.00,0.00,30.0,5.00,5.00,5.00,30.0,5.00,0.00,0.00,32.5,0.00,0.00,0.00,0.00,Matches
183,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-108,1996,21.7,37.2,35.8,1.43,0.14,0.05,5.94,1.29,3.27,0.88,0.41,0.41,0.00,24.0,4.84,8.34,25.7,8.66,1.43,0.41,0.18,25.7,0.23,0.88,1.29,2.26,Matches
184,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-235,1995,4.0,35.3,33.8,1.50,1.50,0.00,6.25,0.75,0.50,0.00,0.00,0.00,0.00,20.5,4.00,10.8,23.8,3.25,4.00,0.00,0.00,26.3,0.00,1.00,0.50,0.75,Matches
185,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-270,1999,11.0,49.5,48.4,1.18,0.18,0.09,9.91,0.73,1.00,0.09,0.00,0.00,0.00,41.0,5.36,3.18,36.5,9.91,1.27,0.73,0.18,42.1,0.18,0.64,1.27,2.00,Matches
186,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-351,1995,20.1,36.8,34.0,2.74,1.04,0.05,6.17,0.80,0.55,0.00,0.00,0.00,0.00,25.2,4.03,7.56,5.27,26.0,2.44,1.09,0.10,29.3,0.05,0.85,0.80,1.49,Matches
187,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-232,1992,2.9,60.3,56.9,3.45,3.10,0.00,4.48,0.69,0.00,0.00,0.00,0.00,0.00,37.6,7.59,15.2,6.90,50.7,1.38,0.34,0.34,47.9,0.00,1.38,0.34,1.38,Matches
188,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-042,1991,1.0,52.0,52.0,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,27.0,4.00,21.0,3.00,38.0,9.00,0.00,0.00,37.0,0.00,2.00,0.00,1.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-361,1997,4.5,24.0,13.8,10.2,1.33,0.00,1.56,0.22,0.00,0.00,0.00,0.00,0.00,15.3,1.11,7.56,1.56,16.4,0.00,0.00,5.33,17.3,0.00,0.22,0.00,0.22,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-264,1990,18.9,96.0,93.7,2.33,1.80,0.26,7.14,3.60,0.74,0.11,0.00,0.05,0.00,71.2,8.62,16.1,12.1,79.5,3.33,0.32,0.16,83.2,0.11,0.85,0.95,1.16,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-036,1992,15.1,33.6,32.9,0.73,0.60,0.00,5.03,0.33,0.26,0.00,0.00,0.00,0.00,24.2,4.24,5.17,3.64,27.4,1.52,0.00,0.33,27.0,0.00,0.20,0.86,1.66,Matches
192,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-331,1985,3.8,82.6,78.9,3.68,1.05,0.26,9.21,3.68,2.11,1.05,0.26,0.26,0.26,52.9,15.8,13.9,7.11,72.6,1.32,1.58,0.00,61.6,0.53,2.37,1.84,4.47,Matches
193,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-243,1992,25.9,32.9,29.0,3.82,1.00,0.12,5.02,1.54,1.47,2.51,1.31,1.00,0.04,22.1,5.17,5.56,4.59,25.7,1.43,0.19,0.12,24.9,0.12,0.35,0.69,1.00,Matches
194,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-049,2002,4.4,52.3,44.8,7.50,0.23,0.00,5.23,0.68,1.82,0.00,0.00,0.00,0.00,31.8,12.5,7.95,4.09,38.2,2.27,7.27,0.00,39.1,0.23,1.82,1.36,2.95,Matches
195,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-169,1995,20.4,61.9,60.5,1.37,1.13,0.00,4.26,2.50,0.05,0.00,0.00,0.00,0.00,48.6,4.41,8.87,6.86,50.9,2.70,0.25,0.25,55.0,0.05,1.27,0.44,0.25,Matches
196,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-137,1996,15.8,49.8,43.0,6.84,1.08,0.00,4.24,1.65,1.33,0.00,0.00,0.00,0.00,31.0,6.52,12.3,5.89,34.4,2.72,5.76,0.06,38.7,0.13,1.14,1.33,1.01,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-034,1991,2.5,62.0,47.6,14.4,6.80,0.00,4.40,2.80,4.80,6.00,1.60,2.00,0.40,40.8,8.00,13.2,57.6,2.00,0.80,0.80,0.00,46.4,0.80,0.40,0.40,1.20,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-121,2000,9.1,54.3,51.9,2.42,0.22,0.11,5.71,2.86,3.96,0.44,0.11,0.22,0.00,40.3,5.71,8.24,6.59,44.8,0.66,1.76,0.22,44.1,0.11,1.65,0.44,2.31,Matches
199,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-080,2000,0.4,57.5,50.0,7.50,0.00,0.00,7.50,5.00,2.50,0.00,0.00,0.00,0.00,35.0,15.0,7.50,7.50,37.5,5.00,7.50,0.00,42.5,0.00,2.50,2.50,0.00,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-215,1995,27.0,71.6,68.7,2.89,2.78,0.07,5.70,1.63,0.26,0.00,0.00,0.00,0.00,57.0,6.37,8.30,9.19,58.4,2.89,0.11,0.19,63.6,0.11,1.04,0.89,0.33,Matches
201,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-265,1989,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
202,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-156,1996,7.1,25.5,24.4,1.13,0.00,0.14,5.21,0.28,0.28,0.00,0.00,0.00,0.00,19.9,3.80,1.83,22.3,2.39,0.70,0.00,0.14,20.4,0.42,0.14,0.85,0.85,Matches
203,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-228,1992,18.7,21.2,20.8,0.37,0.00,0.05,5.19,0.43,0.96,0.00,0.00,0.00,0.00,12.9,3.96,4.28,2.30,17.0,0.96,0.11,0.27,13.7,0.16,0.53,0.86,1.07,Matches
204,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-014,1984,8.4,36.8,34.4,2.38,2.38,0.00,3.21,1.07,0.00,0.00,0.00,0.00,0.00,26.5,4.05,6.19,3.10,28.6,3.69,0.00,0.00,31.5,0.00,0.83,0.24,0.60,Matches
205,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-309,1996,13.1,40.8,38.7,2.06,0.00,0.08,4.66,1.22,3.44,0.00,0.00,0.00,0.00,29.0,5.65,6.11,4.66,33.3,0.46,1.98,0.08,30.8,0.38,0.61,0.92,1.83,Matches
206,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-203,1982,4.8,30.8,28.8,2.08,1.04,0.00,4.79,1.88,0.21,0.00,0.00,0.00,0.00,17.5,3.75,9.58,5.21,21.0,2.08,1.04,0.00,23.1,0.00,1.25,0.42,0.21,Matches
207,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-209,1993,2.9,40.0,38.6,1.38,0.00,0.69,5.86,1.03,3.79,0.00,0.00,0.00,0.00,28.3,5.52,6.21,2.76,33.1,2.41,0.69,0.69,29.3,0.00,0.69,0.69,2.41,Matches
208,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-118,1997,7.1,31.3,30.8,0.42,0.14,0.14,6.20,0.28,1.83,0.00,0.00,0.00,0.00,25.6,3.24,2.39,3.38,26.1,0.85,0.28,0.00,23.9,0.14,0.85,0.42,1.83,Matches
209,Reece James\Reece-James,eng ENG,DF,Chelsea,21-090,1999,17.9,75.6,66.9,8.66,0.95,0.06,7.09,2.68,4.41,0.56,0.11,0.28,0.06,49.9,13.9,11.7,6.59,58.9,1.90,7.15,0.28,63.3,0.22,0.95,1.06,1.96,Matches
210,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-073,2001,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,1,0,Matches
211,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-339,1997,15.5,30.3,28.6,1.68,0.13,0.06,6.65,0.32,0.26,0.32,0.00,0.00,0.00,24.8,3.48,2.06,4.06,24.1,0.84,0.06,0.90,25.4,0.06,0.26,0.58,0.84,Matches
212,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-307,1991,9.1,28.9,28.0,0.88,0.11,0.22,8.35,1.10,0.33,0.00,0.00,0.00,0.00,18.7,6.59,3.63,2.31,22.6,1.43,0.11,1.21,22.7,0.22,0.66,0.22,0.99,Matches
213,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-206,1996,15.1,29.2,28.7,0.46,0.07,0.20,10.7,0.20,0.53,0.00,0.00,0.00,0.00,19.8,5.76,3.64,4.97,19.3,1.13,0.00,0.46,21.5,0.07,0.86,0.93,1.26,Matches
214,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-043,2000,3.6,33.3,31.1,2.22,0.28,0.00,5.56,0.83,2.22,0.00,0.00,0.00,0.00,19.7,6.67,6.94,7.22,22.2,1.39,1.94,0.00,24.7,0.00,1.11,1.67,1.11,Matches
215,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-348,1993,27.0,34.3,21.6,12.6,4.85,0.00,1.81,1.59,0.00,0.00,0.00,0.00,0.00,7.89,1.22,25.1,1.41,25.3,0.04,0.00,4.52,17.7,0.22,2.00,0.15,0.26,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-037,2001,12.1,74.3,73.5,0.83,0.08,0.08,7.36,0.91,0.58,0.00,0.00,0.00,0.00,64.4,3.97,5.95,9.75,60.4,2.64,0.41,0.41,67.9,0.17,0.08,1.16,0.83,Matches
217,Jorginho\Jorginho,it ITA,MF,Chelsea,29-078,1991,14.0,77.1,75.9,1.21,1.21,0.07,6.86,1.43,0.00,0.00,0.00,0.00,0.00,60.7,6.64,9.79,5.64,68.4,2.36,0.00,0.14,68.7,0.07,0.86,1.21,0.64,Matches
218,Willian José\Willian-Jose,br BRA,FW,Wolves,29-105,1991,6.6,22.1,21.4,0.76,0.00,0.00,5.30,0.91,0.30,0.00,0.00,0.00,0.00,13.3,5.00,3.79,2.73,16.2,1.06,0.15,0.91,18.5,0.00,0.30,0.61,0.76,Matches
219,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-094,1996,6.9,37.1,36.7,0.43,0.00,0.00,5.51,0.58,1.16,0.00,0.00,0.00,0.00,28.7,5.07,3.33,11.9,24.1,0.72,0.00,0.29,29.6,0.14,0.43,1.30,1.30,Matches
220,James Justin\James-Justin,eng ENG,DF,Leicester City,23-013,1998,23.0,54.3,46.4,7.87,0.52,0.04,5.52,0.70,2.17,0.00,0.00,0.00,0.00,33.2,11.0,10.1,10.3,32.8,2.83,7.35,0.22,43.0,0.22,0.91,0.96,1.91,Matches
221,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-348,2000,4.0,67.3,66.0,1.25,1.25,0.00,7.25,2.50,0.00,0.00,0.00,0.00,0.00,54.3,5.00,8.00,7.50,54.8,2.25,0.00,0.25,61.8,0.00,1.25,0.50,0.00,Matches
222,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-001,1995,3.5,36.6,34.9,1.71,0.29,0.29,6.29,1.43,3.43,0.00,0.00,0.00,0.00,23.1,6.00,7.43,4.29,28.6,1.43,0.29,0.29,26.3,0.29,0.57,0.57,2.29,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-223,1993,24.3,26.8,25.6,1.28,0.33,0.49,6.58,1.56,0.86,0.00,0.00,0.00,0.00,14.0,6.58,6.21,3.79,18.6,1.93,0.21,0.37,19.2,0.21,0.33,0.82,1.15,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-344,1991,20.0,63.5,62.6,0.90,0.75,0.00,7.60,1.90,0.35,0.00,0.00,0.00,0.00,48.6,7.45,7.45,8.40,51.9,2.35,0.15,0.20,55.1,0.10,0.75,1.30,1.15,Matches
225,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-008,2000,0.2,45.0,45.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,15.0,5.00,5.00,40.0,0.00,0.00,0.00,35.0,0.00,0.00,0.00,10.0,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-056,1993,23.2,58.8,57.3,1.47,1.25,0.09,4.18,1.42,0.00,0.00,0.00,0.00,0.00,44.6,4.53,9.66,13.0,41.3,2.67,0.00,0.04,52.0,0.09,0.39,0.52,0.52,Matches
227,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-363,1992,1.3,32.3,30.8,1.54,1.54,0.00,6.92,0.00,3.08,0.00,0.00,0.00,0.00,23.8,4.62,3.85,8.46,23.1,0.77,0.00,0.00,25.4,0.00,0.77,0.00,0.77,Matches
228,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-026,1995,5.5,63.1,60.9,2.18,0.73,0.00,10.7,1.09,0.73,0.00,0.00,0.00,0.00,50.0,7.82,5.27,4.18,55.5,2.73,0.18,0.00,55.5,0.18,0.36,1.45,0.91,Matches
229,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-105,1998,2.0,31.0,22.5,8.50,1.50,0.00,1.50,1.50,0.00,0.00,0.00,0.00,0.00,21.5,1.50,8.00,3.50,21.5,0.00,0.00,5.00,25.5,0.00,0.00,0.00,0.00,Matches
230,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-358,1997,0.9,67.8,53.3,14.4,2.22,0.00,5.56,0.00,3.33,0.00,0.00,0.00,0.00,35.6,8.89,23.3,2.22,50.0,3.33,12.2,0.00,52.2,0.00,0.00,2.22,3.33,Matches
231,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-247,2001,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-289,1997,12.5,49.4,47.8,1.60,0.80,0.24,2.80,0.72,0.00,0.00,0.00,0.00,0.00,37.9,4.80,6.72,38.9,6.80,1.92,0.80,0.24,43.4,0.08,0.80,0.32,0.40,Matches
233,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-052,1992,0.9,22.2,22.2,0.00,0.00,0.00,5.56,0.00,1.11,0.00,0.00,0.00,0.00,14.4,4.44,3.33,1.11,16.7,1.11,0.00,1.11,13.3,0.00,0.00,1.11,2.22,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-268,1990,22.5,58.7,56.2,2.53,1.47,0.22,7.69,1.16,1.38,0.80,0.13,0.49,0.04,41.8,7.38,9.51,3.87,51.1,2.67,0.27,0.22,46.7,0.18,0.89,1.60,2.04,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-234,1996,10.1,66.6,65.2,1.39,1.29,0.10,6.34,1.49,0.10,0.00,0.00,0.00,0.00,50.1,4.95,11.6,7.03,53.1,3.47,0.10,0.40,57.2,0.20,0.89,0.79,0.40,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-261,1993,1.0,64.0,60.0,4.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,49.0,9.00,6.00,54.0,2.00,4.00,3.00,0.00,54.0,1.00,1.00,0.00,3.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-136,1997,23.5,34.3,33.0,1.32,1.19,0.00,3.45,0.89,0.04,0.00,0.00,0.00,0.00,25.1,2.98,6.30,3.49,27.3,1.91,0.09,0.09,29.7,0.04,0.72,0.21,0.13,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-077,1989,24.7,38.1,36.2,1.86,1.74,0.00,4.45,0.49,0.08,0.00,0.00,0.00,0.00,24.6,5.02,8.42,3.04,30.5,2.43,0.08,0.28,30.0,0.08,0.69,0.28,0.65,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-306,1994,16.0,83.0,81.7,1.31,1.19,0.19,6.88,2.69,0.38,0.00,0.00,0.00,0.00,70.1,6.31,6.63,3.19,78.4,0.88,0.06,0.19,76.1,0.19,0.75,1.00,0.88,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-218,1994,8.7,40.9,31.5,9.43,0.46,0.00,4.25,0.23,0.92,0.00,0.00,0.00,0.00,18.9,11.0,11.0,0.69,27.7,1.95,8.97,0.23,28.2,0.11,0.69,1.49,1.95,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-191,1995,6.1,59.8,54.6,5.25,2.62,0.00,8.52,0.82,0.82,0.98,0.16,0.33,0.33,43.1,8.69,8.03,5.74,49.0,3.11,0.33,0.66,50.5,0.33,0.33,0.49,1.80,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-284,1991,16.0,23.4,21.8,1.63,0.06,0.13,5.81,0.38,0.19,0.00,0.00,0.00,0.00,16.2,4.25,3.00,2.44,18.5,1.25,0.00,0.13,18.1,0.13,0.56,0.38,0.88,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-302,1988,11.2,46.0,44.6,1.34,0.36,0.27,8.39,0.89,1.25,0.27,0.00,0.00,0.09,32.5,7.50,5.98,14.6,27.9,1.79,0.36,0.71,37.2,0.27,0.63,1.16,0.98,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-004,1992,6.0,47.2,42.5,4.67,1.33,0.33,9.50,1.00,1.33,2.50,1.83,0.17,0.00,34.3,6.00,6.83,43.7,2.33,0.50,0.17,0.00,36.8,0.17,0.17,0.83,2.00,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-159,2000,9.8,51.0,41.2,9.80,0.51,0.00,6.12,1.33,3.06,0.00,0.00,0.00,0.00,30.1,10.9,10.0,10.4,29.1,1.63,9.29,0.10,39.8,0.00,0.92,0.92,1.63,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-021,1993,4.2,49.8,48.8,0.95,0.48,0.00,4.29,0.48,0.00,0.00,0.00,0.00,0.00,39.3,5.48,5.00,5.71,42.4,1.19,0.24,0.24,42.1,0.24,0.95,0.71,0.71,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-285,1994,9.4,86.5,84.1,2.34,1.81,0.00,6.91,1.38,0.00,0.00,0.00,0.00,0.00,74.1,4.68,7.66,63.4,17.1,2.66,0.53,0.43,78.6,0.00,0.96,0.85,0.74,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-117,1993,15.1,33.4,32.5,0.99,0.99,0.07,3.64,0.53,0.07,0.00,0.00,0.00,0.00,22.7,2.85,7.88,5.03,24.8,2.58,0.00,0.07,27.2,0.07,0.26,0.66,0.13,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-148,1989,1.4,58.6,57.1,1.43,0.71,0.00,2.14,3.57,0.00,0.00,0.00,0.00,0.00,47.1,3.57,7.86,52.1,5.00,0.00,0.71,0.00,55.7,0.00,0.00,0.00,0.00,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-188,1993,11.4,49.4,48.7,0.70,0.61,0.00,4.91,1.75,0.18,0.00,0.00,0.00,0.00,39.3,3.95,6.14,7.89,38.4,2.11,0.00,0.18,42.7,0.09,1.23,0.61,0.61,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-004,1992,25.8,34.5,26.1,8.41,1.94,0.04,2.79,0.43,0.00,0.00,0.00,0.00,0.00,23.7,1.01,9.77,4.30,24.4,0.08,0.00,4.96,28.0,0.04,0.78,0.08,0.04,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-042,1998,20.3,40.9,32.9,8.08,0.49,0.00,3.89,0.44,1.58,0.00,0.00,0.00,0.00,22.7,8.92,9.31,28.2,3.25,1.43,7.59,0.05,31.1,0.10,1.03,0.89,1.63,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-234,1994,20.7,63.0,60.9,2.08,1.40,0.05,4.78,0.68,0.00,0.00,0.00,0.00,0.00,51.8,5.07,6.09,9.32,48.7,2.42,0.68,0.34,57.3,0.05,0.48,0.68,0.63,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-083,1992,4.9,37.3,34.5,2.86,0.61,0.00,5.71,0.41,1.22,0.61,0.20,0.20,0.00,25.7,5.31,6.33,2.45,33.5,1.02,0.41,0.00,29.8,0.20,0.61,1.63,1.22,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-114,1989,13.6,27.6,27.4,0.29,0.15,0.07,4.49,0.29,0.29,0.00,0.00,0.00,0.00,18.3,3.31,6.03,2.13,22.7,1.69,0.00,0.00,20.6,0.07,0.44,0.51,0.74,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-204,1993,3.0,61.3,59.0,2.33,2.33,0.00,6.33,2.33,0.33,0.00,0.00,0.00,0.00,45.7,5.33,10.3,11.3,47.0,2.00,0.00,0.33,49.0,0.33,0.67,2.00,1.33,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-072,1986,27.0,27.6,16.8,10.7,3.33,0.00,1.30,0.37,0.00,0.00,0.00,0.00,0.00,13.1,1.22,13.2,16.5,5.07,0.04,0.00,3.85,19.5,0.04,0.30,0.11,0.00,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-333,1996,4.9,49.2,44.1,5.10,2.04,0.41,5.51,1.43,0.61,2.24,2.04,0.00,0.20,30.4,7.35,11.4,41.6,4.69,0.61,0.20,0.61,36.3,0.00,0.41,1.22,1.84,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-044,1996,0.7,22.9,22.9,0.00,0.00,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,17.1,2.86,2.86,0.00,20.0,1.43,0.00,0.00,15.7,0.00,0.00,0.00,2.86,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-044,1996,17.5,33.3,32.9,0.34,0.17,0.06,6.63,0.34,0.63,0.00,0.00,0.00,0.00,26.5,3.26,3.49,3.54,26.5,1.49,0.06,0.17,27.8,0.06,0.57,0.63,1.26,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-202,1990,7.1,35.9,35.4,0.56,0.42,0.00,4.93,1.69,0.14,0.00,0.00,0.00,0.00,20.4,2.68,12.8,1.97,26.6,4.93,0.14,0.00,25.5,0.00,1.13,0.28,0.70,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-045,1987,2.3,25.7,24.8,0.87,0.00,0.00,9.13,0.00,0.00,0.00,0.00,0.00,0.00,11.3,7.39,6.96,0.43,14.3,4.35,0.00,0.87,16.5,0.43,0.00,0.43,2.17,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-352,2000,4.2,35.2,34.3,0.95,0.24,0.00,6.43,0.48,0.71,0.48,0.24,0.24,0.00,21.2,6.43,7.62,3.57,29.3,0.95,0.24,0.00,27.9,0.48,1.19,0.24,0.95,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-129,1997,9.2,39.0,36.0,3.04,1.20,0.00,5.11,3.04,0.43,1.30,0.33,0.54,0.43,24.5,6.20,8.37,8.26,27.7,2.17,0.22,0.22,31.5,0.11,0.87,0.87,0.76,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-139,1997,23.3,38.5,34.4,4.12,0.82,0.17,5.75,1.20,2.19,2.23,0.90,0.64,0.17,30.2,3.65,4.64,6.44,31.1,0.34,0.43,0.13,29.6,0.13,0.52,1.03,1.72,Matches
